name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,30.970147193228566,0.866159286411733
Ni01,Ni,0.025600899381675098,8.895,22.772,29.676160865779995,0.5653236355351869
Ir01,Ir,0.024510884051532653,22.51,55.174,29.049318553419994,0.6239519054728965
Cu01,Cu,0.024961448206503523,8.949,22.338,28.431998597199996,0.5778238796096887
Fe01,Fe,0.025464022374777528,7.866,20.03,27.98034904214,0.5816969794409627
Ni02,Ni,0.02598988195615514,8.895,23.118,27.500621488779995,0.5985703276996183
Ir02,Ir,0.024700577521101733,22.51,55.601,26.831325444439997,0.6615071913054663
Cu02,Cu,0.024946921443736732,8.949,22.325,26.174891957059998,0.6133527740038351
Fe02,Fe,0.02544749555047038,7.866,20.017,25.694315754579996,0.6186382774635021
Ni03,Ni,0.025112984822934233,8.895,22.338,25.192004868799998,0.6351174117270112
Ir03,Ir,0.024719235895157707,22.51,55.643,24.488512877564997,0.6905356493965289
Cu03,Cu,0.024933512124259694,8.949,22.313,23.78741338842,0.6569744405469987
Fe03,Fe,0.02535977625222477,7.866,19.948,23.271775267179997,0.6641300576474299
Ni04,Ni,0.02327599775154581,8.895,20.704,22.75230810974,0.6777000223895289
Ir04,Ir,0.024877832074633496,22.51,56.0,22.014077301216,0.7369903107811536
Cu04,Cu,0.024901106268856856,8.949,22.284,21.254905277539997,0.711841496345292
Ni05,Ni,0.024472175379426645,8.895,21.768,20.6693335222,0.7292908118926388
Ir05,Ir,0.02450510884051533,22.51,55.161,19.87145422548,0.788825054946369
Cu05,Cu,0.025078779751927592,8.949,22.443,19.060798606739997,0.7620235096012904
Ni06,Ni,0.025700955593029793,8.895,22.861,18.406437862889998,0.7876246971640235
Ir06,Ir,0.02475832963127499,22.51,55.731,17.517174241489997,0.8563757515842214
Cu06,Cu,0.0250262599173092,8.949,22.396,16.625578046054997,0.8379737785762162
Ni07,Ni,0.025960652051714446,8.895,23.092,15.897208002323998,0.868643607045254
Ir07,Ir,0.025182141270546424,22.51,56.685,14.895458368559998,0.9520442233331651
Cu07,Cu,0.024941334227287965,8.949,22.32,13.88599499914,0.9412668757366183
Ni08,Ni,0.02519280494659921,8.895,22.409,13.066029369454286,0.9865390056630315
Ir08,Ir,0.02577965348733896,22.51,58.03,11.909751535989997,1.1034544078963122
Cu08,Cu,0.025031847133757962,8.949,22.401,10.706097520506665,1.1188442194856896
Ni09,Ni,0.024441821247892074,8.895,21.741,9.719538960648,1.201211113101503
Ir09,Ir,0.025175033318525098,22.51,56.669,8.321709906353684,1.392299894687094
Cu09,Cu,0.025058665772712038,8.949,22.425,6.769160055084705,1.5326102070702525
Ni10,Ni,0.02596177627880832,8.895,23.093,5.268941015923199,1.838514736159258
Ir10,Ir,0.024462461128387382,22.51,55.065,3.149220652580357,2.088373548331151
Cu10,Cu,0.024934629567549448,8.949,22.314,1.2321240018695048,1.613465886953043
SS02,SS_316,0.12862547288776796,7.93,102.0,0.11111031223425742,0.4578299033991304
