name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,33.16752557711999,0.849972685415624
Ni01,Ni,0.025600899381675098,8.895,22.772,31.94072249246999,0.5582804833939542
Ir01,Ir,0.024510884051532653,22.51,55.174,31.346304401609995,0.6119171055969744
Cu01,Cu,0.024961448206503523,8.949,22.338,30.76172178947999,0.5689827560682039
Fe01,Fe,0.025464022374777528,7.866,20.03,30.336264248399992,0.5721787781848388
Ni02,Ni,0.02598988195615514,8.895,23.118,29.885185174679993,0.5870278101281278
Ir02,Ir,0.024700577521101733,22.51,55.601,29.254824752669993,0.6441066142144956
Cu02,Cu,0.024946921443736732,8.949,22.325,28.63769401943999,0.5992742010654806
Fe02,Fe,0.02544749555047038,7.866,20.017,28.188803620889992,0.6034667741155235
Ni03,Ni,0.025112984822934233,8.895,22.338,27.72063944198999,0.6176327484653211
Ir03,Ir,0.024719235895157707,22.51,55.643,27.06359481143999,0.6809368373896668
Cu03,Cu,0.024933512124259694,8.949,22.313,26.410982702939993,0.6353229774451291
Fe03,Fe,0.02535977625222477,7.866,19.948,25.934606978939993,0.6407357622350881
Ni04,Ni,0.02327599775154581,8.895,20.704,25.456098229649992,0.6518425215541308
Ir04,Ir,0.024877832074633496,22.51,56.0,24.77465712092249,0.7112473834846662
Cu04,Cu,0.024901106268856856,8.949,22.284,24.076804386689993,0.6789382993130133
Ni05,Ni,0.024472175379426645,8.895,21.768,23.543718657029995,0.6925421048818962
Ir05,Ir,0.02450510884051533,22.51,55.161,22.816512341617496,0.751058728066971
Cu05,Cu,0.025078779751927592,8.949,22.443,22.08159718577999,0.7223227583694509
Ni06,Ni,0.025700955593029793,8.895,22.861,21.49583451839999,0.7427070958322376
Ir06,Ir,0.02475832963127499,22.51,55.731,20.699898257015995,0.7970812798323788
Cu06,Cu,0.0250262599173092,8.949,22.396,19.907671442669994,0.7768852743419784
Ni07,Ni,0.025960652051714446,8.895,23.092,19.271776738004995,0.7953246702696892
Ir07,Ir,0.025182141270546424,22.51,56.685,18.398558873474997,0.8619829557863466
Cu07,Cu,0.024941334227287965,8.949,22.32,17.529201155812498,0.8417771212553378
Ni08,Ni,0.02519280494659921,8.895,22.409,16.841423946203996,0.867312631636789
Ir08,Ir,0.02577965348733896,22.51,58.03,15.877081112062493,0.9503473470249848
Cu08,Cu,0.025031847133757962,8.949,22.401,14.896072803347998,0.9382481906940732
Ni09,Ni,0.024441821247892074,8.895,21.741,14.129329214384995,0.9743170163769279
Ir09,Ir,0.025175033318525098,22.51,56.669,13.065054607637997,1.075850967623685
Cu09,Cu,0.025058665772712038,8.949,22.425,11.954693097694284,1.085880012956315
Ni10,Ni,0.02596177627880832,8.895,23.093,11.01799683633,1.156550243952946
Ir10,Ir,0.024462461128387382,22.51,55.065,9.735504736121998,1.2999039564838148
Cu10,Cu,0.024934629567549448,8.949,22.314,8.387082029947496,1.3783166482149762
SS02,SS_316,0.12862547288776796,7.93,102.0,4.265625227354382,2.862695530215775
