name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.814732614358576,0.8553721783207584
Ni01,Ni,0.025600899381675098,8.895,22.772,30.54419306862,0.5619110959592831
Ir01,Ir,0.024510884051532653,22.51,55.174,29.928710734670002,0.6188289287558364
Cu01,Cu,0.024961448206503523,8.949,22.338,29.32286072309,0.5736735846646543
Fe01,Fe,0.025464022374777528,7.866,20.03,28.880541313690003,0.5772451229423801
Ni02,Ni,0.02598988195615514,8.895,23.118,28.41107974903,0.5933488873571444
Ir02,Ir,0.024700577521101733,22.51,55.601,27.75563052174,0.6542504794360172
Cu02,Cu,0.024946921443736732,8.949,22.325,27.113218956560004,0.6070884920552723
Fe02,Fe,0.02544749555047038,7.866,20.017,26.644080488300002,0.6119044753461015
Ni03,Ni,0.025112984822934233,8.895,22.338,26.154186316060002,0.6274662184536502
Ir03,Ir,0.024719235895157707,22.51,55.643,25.467617077237502,0.6807597488420748
Cu03,Cu,0.024933512124259694,8.949,22.313,24.784069654410004,0.6476171364282335
Fe03,Fe,0.02535977625222477,7.866,19.948,24.28292956034,0.6540213809901412
Ni04,Ni,0.02327599775154581,8.895,20.704,23.778651447210002,0.6665986194211325
Ir04,Ir,0.024877832074633496,22.51,56.0,23.06130493953,0.7312123066220054
Cu04,Cu,0.024901106268856856,8.949,22.284,22.325082684850003,0.697786443465507
Ni05,Ni,0.024472175379426645,8.895,21.768,21.759353256300002,0.7136585692706663
Ir05,Ir,0.02450510884051533,22.51,55.161,20.988201032304,0.7698189278702343
Cu05,Cu,0.025078779751927592,8.949,22.443,20.206192961899998,0.7491786998360679
Ni06,Ni,0.025700955593029793,8.895,22.861,19.5785235948225,0.7654641686381661
Ir06,Ir,0.02475832963127499,22.51,55.731,18.725414185280002,0.8292297773220245
Cu06,Cu,0.0250262599173092,8.949,22.396,17.872734903292503,0.8089307406157874
Ni07,Ni,0.025960652051714446,8.895,23.092,17.181239617674002,0.8352659467420931
Ir07,Ir,0.025182141270546424,22.51,56.685,16.23094782554143,0.9134460910712547
Cu07,Cu,0.024941334227287965,8.949,22.32,15.278531629548,0.8974145310783186
Ni08,Ni,0.02519280494659921,8.895,22.409,14.513748338265001,0.9335360473739429
Ir08,Ir,0.02577965348733896,22.51,58.03,13.438584092670002,1.0345529344646358
Cu08,Cu,0.025031847133757962,8.949,22.401,12.331568926097143,1.0345638260251453
Ni09,Ni,0.024441821247892074,8.895,21.741,11.444398470945,1.0925058825630878
Ir09,Ir,0.025175033318525098,22.51,56.669,10.202340041732144,1.2341328625117467
Cu09,Cu,0.025058665772712038,8.949,22.425,8.87092131396,1.2895734613805807
Ni10,Ni,0.02596177627880832,8.895,23.093,7.6810150269380015,1.443593076010071
Ir10,Ir,0.024462461128387382,22.51,55.065,5.9785987888628584,1.7637860235441354
Cu10,Cu,0.024934629567549448,8.949,22.314,4.01941707425,2.0233973229925177
SS02,SS_316,0.12862547288776796,7.93,102.0,0.7264315601105941,1.4579460841631942
