name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.327450769999995,0.8506110987132396
Ni01,Ni,0.025600899381675098,8.895,22.772,30.067900305519995,0.5614493176183903
Ir01,Ir,0.024510884051532653,22.51,55.174,29.458066887479998,0.6174659502110716
Cu01,Cu,0.024961448206503523,8.949,22.338,28.857781617279993,0.5733519835203212
Fe01,Fe,0.025464022374777528,7.866,20.03,28.419141972759995,0.5770342607161645
Ni02,Ni,0.02598988195615514,8.895,23.118,27.95352611128,0.5930536715390831
Ir02,Ir,0.024700577521101733,22.51,55.601,27.303894507119995,0.6530499781371476
Cu02,Cu,0.024946921443736732,8.949,22.325,26.667156559119995,0.6070045893799962
Fe02,Fe,0.02544749555047038,7.866,20.017,26.20176972952,0.6119513712127148
Ni03,Ni,0.025112984822934233,8.895,22.338,25.715705329159995,0.6275054207922885
Ir03,Ir,0.024719235895157707,22.51,55.643,25.034919395639996,0.6800603740201602
Cu03,Cu,0.024933512124259694,8.949,22.313,24.357077264519994,0.6478594342144081
Fe03,Fe,0.02535977625222477,7.866,19.948,23.859648200079995,0.654423009369892
Ni04,Ni,0.02327599775154581,8.895,20.704,23.35901008055999,0.6670526983940346
Ir04,Ir,0.024877832074633496,22.51,56.0,22.647347585939997,0.7309049286174446
Cu04,Cu,0.024901106268856856,8.949,22.284,21.916822311999997,0.6985673582591218
Ni05,Ni,0.024472175379426645,8.895,21.768,21.354883161919993,0.7145526084109359
Ir05,Ir,0.02450510884051533,22.51,55.161,20.589343829207994,0.7701855147909703
Cu05,Cu,0.025078779751927592,8.949,22.443,19.812824471439995,0.7505473155423449
Ni06,Ni,0.025700955593029793,8.895,22.861,19.188844437839993,0.7671093948364124
Ir06,Ir,0.02475832963127499,22.51,55.731,18.341174973659996,0.8304915149172801
Cu06,Cu,0.0250262599173092,8.949,22.396,17.493671348999996,0.8114478378225376
Ni07,Ni,0.025960652051714446,8.895,23.092,16.805325793871994,0.8382423677445968
Ir07,Ir,0.025182141270546424,22.51,56.685,15.859840735199995,0.9162571789390259
Cu07,Cu,0.024941334227287965,8.949,22.32,14.911692253919997,0.9019133983173413
Ni08,Ni,0.02519280494659921,8.895,22.409,14.148820167019998,0.9389260236426944
Ir08,Ir,0.02577965348733896,22.51,58.03,13.076684239079995,1.0405631556112507
Cu08,Cu,0.025031847133757962,8.949,22.401,11.971460257679999,1.043387517033417
Ni09,Ni,0.024441821247892074,8.895,21.741,11.08287586098,1.1037488862462557
Ir09,Ir,0.025175033318525098,22.51,56.669,9.838377728255999,1.2479626164849045
Cu09,Cu,0.025058665772712038,8.949,22.425,8.499794230619997,1.3118380165119559
Ni10,Ni,0.02596177627880832,8.895,23.093,7.293232477492499,1.4807622705967676
Ir10,Ir,0.024462461128387382,22.51,55.065,5.5580879196919994,1.8206013267968009
Cu10,Cu,0.024934629567549448,8.949,22.314,3.569521474271351,2.040699753184746
SS02,SS_316,0.12862547288776796,7.93,102.0,0.5849451865378217,1.2916005682253946
