name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.81716408363429,0.8541468665371325
Ni01,Ni,0.025600899381675098,8.895,22.772,30.54994959137,0.5620027623401277
Ir01,Ir,0.024510884051532653,22.51,55.174,29.936094538130003,0.6186348202610427
Cu01,Cu,0.024961448206503523,8.949,22.338,29.33190591188,0.5737391443690152
Fe01,Fe,0.025464022374777528,7.866,20.03,28.890808599290004,0.5773008122251206
Ni02,Ni,0.02598988195615514,8.895,23.118,28.422671839320003,0.5933440252202838
Ir02,Ir,0.024700577521101733,22.51,55.601,27.769077855200003,0.6539261084691445
Cu02,Cu,0.024946921443736732,8.949,22.325,27.128523897310004,0.6070418668635189
Fe02,Fe,0.02544749555047038,7.866,20.017,26.660769577530004,0.6118624444126127
Ni03,Ni,0.025112984822934233,8.895,22.338,26.17237121466,0.6273706925103931
Ir03,Ir,0.024719235895157707,22.51,55.643,25.487889668917504,0.6803647922266017
Cu03,Cu,0.024933512124259694,8.949,22.313,24.80646231448,0.6474112106917168
Fe03,Fe,0.02535977625222477,7.866,19.948,24.30694383161,0.6537978276284788
Ni04,Ni,0.02327599775154581,8.895,20.704,23.80432962116,0.6662928790909208
Ir04,Ir,0.024877832074633496,22.51,56.0,23.0893758601275,0.7305610046564536
Cu04,Cu,0.024901106268856856,8.949,22.284,22.355677681150002,0.6973876633906442
Ni05,Ni,0.024472175379426645,8.895,21.768,21.791950312000004,0.7131484578025085
Ir05,Ir,0.02450510884051533,22.51,55.161,21.02360634297,0.7689650921335096
Cu05,Cu,0.025078779751927592,8.949,22.443,20.24450948058,0.7484369711914647
Ni06,Ni,0.025700955593029793,8.895,22.861,19.619353227787503,0.7646002110677849
Ir06,Ir,0.02475832963127499,22.51,55.731,18.76969474391,0.8279321996742353
Cu06,Cu,0.0250262599173092,8.949,22.396,17.920637753452503,0.8077547420473931
Ni07,Ni,0.025960652051714446,8.895,23.092,17.232278118396,0.833864428955972
Ir07,Ir,0.025182141270546424,22.51,56.685,16.28643961347857,0.9114140097407809
Cu07,Cu,0.024941334227287965,8.949,22.32,15.338772611844002,0.8953670205580442
Ni08,Ni,0.02519280494659921,8.895,22.409,14.578225355155002,0.9310575335004994
Ir08,Ir,0.02577965348733896,22.51,58.03,13.509247455594004,1.0310433692033905
Cu08,Cu,0.025031847133757962,8.949,22.401,12.409217162241431,1.0306521783272309
Ni09,Ni,0.024441821247892074,8.895,21.741,11.528556808725002,1.087551232747885
Ir09,Ir,0.025175033318525098,22.51,56.669,10.296371291745002,1.2268449699628672
Cu09,Cu,0.025058665772712038,8.949,22.425,8.9774606325,1.2797710352823117
Ni10,Ni,0.02596177627880832,8.895,23.093,7.802424589036001,1.4280752972104334
Ir10,Ir,0.024462461128387382,22.51,55.065,6.126234515487778,1.7374089559243946
Cu10,Cu,0.024934629567549448,8.949,22.314,4.200474783290322,2.0031802214620633
SS02,SS_316,0.12862547288776796,7.93,102.0,0.798158892639802,1.5317495442506794
