name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,32.31982406103,0.8623267002448225
Ni01,Ni,0.025600899381675098,8.895,22.772,31.064978258159996,0.560750050799782
Ir01,Ir,0.024510884051532653,22.51,55.174,30.456935512959998,0.6164925605949549
Cu01,Cu,0.024961448206503523,8.949,22.338,29.85864901426,0.5721166305562921
Fe01,Fe,0.025464022374777528,7.866,20.03,29.422353625939998,0.5755307129332754
Ni02,Ni,0.02598988195615514,8.895,23.118,28.959474429599997,0.5911846123676565
Ir02,Ir,0.024700577521101733,22.51,55.601,28.313001838879998,0.650696400722118
Cu02,Cu,0.024946921443736732,8.949,22.325,27.679660557119995,0.604339721427234
Fe02,Fe,0.02544749555047038,7.866,20.017,27.217820323539996,0.6089168871751814
Ni03,Ni,0.025112984822934233,8.895,22.338,26.73581832856,0.6239574122442317
Ir03,Ir,0.024719235895157707,22.51,55.643,26.060007171989998,0.6758693643850071
Cu03,Cu,0.024933512124259694,8.949,22.313,25.387583143339995,0.6431697541717045
Fe03,Fe,0.02535977625222477,7.866,19.948,24.895457983,0.6492214775568608
Ni04,Ni,0.02327599775154581,8.895,20.704,24.400630604019998,0.6611923470840305
Ir04,Ir,0.024877832074633496,22.51,56.0,23.696420637615,0.723888212470869
Cu04,Cu,0.024901106268856856,8.949,22.284,22.97425758892,0.6908163549479367
Ni05,Ni,0.024472175379426645,8.895,21.768,22.420599226959997,0.7058128530097247
Ir05,Ir,0.02450510884051533,22.51,55.161,21.665779352052,0.7599660790109319
Cu05,Cu,0.025078779751927592,8.949,22.443,20.90119538254,0.7390951558876858
Ni06,Ni,0.025700955593029793,8.895,22.861,20.289324681285,0.7541731579212176
Ir06,Ir,0.02475832963127499,22.51,55.731,19.4576638168,0.8151013180270372
Cu06,Cu,0.0250262599173092,8.949,22.396,18.627846245744998,0.7941664233045765
Ni07,Ni,0.025960652051714446,8.895,23.092,17.95739318109,0.8225863658984689
Ir07,Ir,0.025182141270546424,22.51,56.685,17.03676081067714,0.8919787892163757
Cu07,Cu,0.024941334227287965,8.949,22.32,16.116435915227996,0.8741083946276036
Ni08,Ni,0.02519280494659921,8.895,22.409,15.381716461187999,0.9089513715570818
Ir08,Ir,0.02577965348733896,22.51,58.03,14.350312980739997,1.0010271795319419
Cu08,Cu,0.025031847133757962,8.949,22.401,13.293735660149999,0.9952993315939774
Ni09,Ni,0.024441821247892074,8.895,21.741,12.455855070874284,1.0434075738184327
Ir09,Ir,0.025175033318525098,22.51,56.669,11.287698972769999,1.1667185193236818
Cu09,Cu,0.025058665772712038,8.949,22.425,10.051148199473333,1.1989677940692254
Ni10,Ni,0.02596177627880832,8.895,23.093,8.975929722815,1.3080184603550247
Ir10,Ir,0.024462461128387382,22.51,55.065,7.474244208765715,1.531764765148981
Cu10,Cu,0.024934629567549448,8.949,22.314,5.806992412683,1.7495249736742409
SS02,SS_316,0.12862547288776796,7.93,102.0,1.6596770810399997,2.188527376591862
