name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,32.32366940979,0.8611266570807894
Ni01,Ni,0.025600899381675098,8.895,22.772,31.0721471412,0.5609464787588151
Ir01,Ir,0.024510884051532653,22.51,55.174,30.465770896,0.6164111686000108
Cu01,Cu,0.024961448206503523,8.949,22.338,29.869107323879998,0.5723045340708027
Fe01,Fe,0.025464022374777528,7.866,20.03,29.43405658886,0.5757060898740303
Ni02,Ni,0.02598988195615514,8.895,23.118,28.972491683299996,0.5912796973472272
Ir02,Ir,0.024700577521101733,22.51,55.601,28.327855753339996,0.6504850386335164
Cu02,Cu,0.024946921443736732,8.949,22.325,27.69638081826,0.6044296025671015
Fe02,Fe,0.02544749555047038,7.866,20.017,27.235932867659997,0.6090085939839094
Ni03,Ni,0.025112984822934233,8.895,22.338,26.7553677512,0.6239656097697203
Ir03,Ir,0.024719235895157707,22.51,55.643,26.081637792044997,0.6755995945068655
Cu03,Cu,0.024933512124259694,8.949,22.313,25.41131790296,0.643114477693227
Fe03,Fe,0.02535977625222477,7.866,19.948,24.920814780399997,0.6491077362923938
Ni04,Ni,0.02327599775154581,8.895,20.704,24.427595351719997,0.6611013844195377
Ir04,Ir,0.024877832074633496,22.51,56.0,23.72573755563,0.7233727455959512
Cu04,Cu,0.024901106268856856,8.949,22.284,23.006100404319998,0.6905470410936896
Ni05,Ni,0.024472175379426645,8.895,21.768,22.45441820028,0.7054646498901048
Ir05,Ir,0.02450510884051533,22.51,55.161,21.702325817040002,0.7592570479919973
Cu05,Cu,0.025078779751927592,8.949,22.443,20.94060792978,0.7385068784321037
Ni06,Ni,0.025700955593029793,8.895,22.861,20.33116028064,0.753490422035272
Ir06,Ir,0.02475832963127499,22.51,55.731,19.50284097641,0.8140023563724192
Cu06,Cu,0.0250262599173092,8.949,22.396,18.676493480535,0.7931662893881976
Ni07,Ni,0.025960652051714446,8.895,23.092,18.00909561033,0.8213654485756136
Ir07,Ir,0.025182141270546424,22.51,56.685,17.092706434602853,0.8902373931953821
Cu07,Cu,0.024941334227287965,8.949,22.32,16.176880043544,0.872386059913308
Ni08,Ni,0.02519280494659921,8.895,22.409,15.446097409115998,0.9068518976934897
Ir08,Ir,0.02577965348733896,22.51,58.03,14.42044594452,0.9980014084219807
Cu08,Cu,0.025031847133757962,8.949,22.401,13.37023935346,0.9919902583924315
Ni09,Ni,0.024441821247892074,8.895,21.741,12.53814608856857,1.0392973137883508
Ir09,Ir,0.025175033318525098,22.51,56.669,11.37858156138,1.1607927879195838
Cu09,Cu,0.025058665772712038,8.949,22.425,10.152434417986667,1.1914923443843475
Ni10,Ni,0.02596177627880832,8.895,23.093,9.088563969374999,1.2973269979697557
Ir10,Ir,0.024462461128387382,22.51,55.065,7.605430977506999,1.5140435110513166
Cu10,Cu,0.024934629567549448,8.949,22.314,5.9662740295950005,1.7204612229055267
SS02,SS_316,0.12862547288776796,7.93,102.0,1.77930792336,2.2539387169600946
