2.0	0.0
3.0	3.834e-22
5.0	1.583e-09
7.0	0.00011363
10.0	0.1033
12.0	1.013
14.0	5.1655
16.0	12.793
18.0	19.371
20.0	23.332
22.0	24.697
24.0	23.311
26.0	20.678
28.0	18.225
30.0	16.35600000000005
32.0	15.31600000201696
34.0	14.249000701285503
36.0	13.733031373050052
38.0	13.390634683270001
40.0	12.934513210000002
