2.0	7.9675e-08
3.0	0.002677
5.0	0.047655
7.0	0.063283
10.0	0.037698
12.0	0.018757
14.0	0.0059492
16.0	0.001288
18.0	0.00026423
20.0	6.8237e-05
22.0	2.3636e-05
24.0	1.0242e-05
26.0	5.0961e-06
28.0	2.5848e-06
30.0	1.2063e-06
32.0	4.9376e-07
34.0	1.7437e-07
36.0	5.9188e-08
38.0	2.0516e-08
40.0	7.6735e-09
