2.0	0.0
3.0	0.0
5.0	3.4095e-20
7.0	1.6013e-12
10.0	3.0242e-06
12.0	0.00066339
14.0	0.02755
16.0	0.35741
18.0	1.9192
20.0	5.09
22.0	8.6819
24.0	11.922
26.0	13.138
28.0	12.953
30.0	11.179
32.0	8.533400000000002
34.0	6.136000000093687
36.0	4.33000005847696
38.0	3.052404222786065
40.0	2.2094860358099995
