2.0	1.1006e-20
3.0	2.0184e-12
5.0	2.0494e-08
7.0	0.00066712
10.0	0.0024836
12.0	0.0015942
14.0	0.00063896
16.0	0.0002029
18.0	6.3169e-05
20.0	2.2203e-05
22.0	8.5731e-06
24.0	3.2315e-06
26.0	1.0997e-06
28.0	3.2883e-07
30.0	9.1374e-08
32.0	2.5714e-08
34.0	8.0075e-09
36.0	2.7049e-09
38.0	9.477e-10
40.0	3.2366e-10
