56.833,22821,7644,8.1398e+07,2.7265e+07,3669
38.317,80574,9466.9,4.0691e+08,4.7809e+07,5257
#2.2,5.8173e+05,38831,1.584e+08,1.0509e+07,273
46.517,43466,15071,5.2128e+07,1.8074e+07,1211
63.183,16070,6097.1,7.7025e+07,2.9223e+07,4979
34.083,99154,6441.4,1.7982e+08,1.168e+07,1840
