-5.9005e+07,NaN,NaN
0.18333,1.9127e+05,26720
-5.9005e+07,NaN,NaN
5.8,49291,6918
-5.9005e+07,NaN,NaN
10.5,1.3227e+05,18401
-5.9005e+07,NaN,NaN
13.25,1.1515e+05,16003
-5.9005e+07,NaN,NaN
15.983,1.0053e+05,13986
-5.9005e+07,NaN,NaN
18.7,90020,12537
-5.9005e+07,NaN,NaN
21.417,78272,11017
-5.9005e+07,NaN,NaN
24.1,71945,10083
-5.9005e+07,NaN,NaN
26.8,65782,9219.3
-5.9005e+07,NaN,NaN
29.467,58553,8195.2
-5.9005e+07,NaN,NaN
66.2,6782.3,985.7
-5.9005e+07,NaN,NaN
83.133,18799,3010
-5.9005e+07,NaN,NaN
88.5,2.086e+05,28960
-5.9005e+07,NaN,NaN
61.817,10244,1541.1
-5.9005e+07,NaN,NaN
320.42,2945.9,492.39
-5.9005e+07,NaN,NaN
201.28,58352,8425.5
