37.7,114.82,41.441,2.184e+05,78824,1913
58.05,105.14,38.833,3.9473e+05,1.4579e+05,3795
64.8,91.14,34.839,4.1606e+05,1.5904e+05,4625
79.25,177.41,25.204,1.6199e+06,2.3013e+05,9369
45.65,341.62,91.526,4.3653e+05,1.1695e+05,1283
538.23,110.09,7.5178,1.3358e+07,9.1216e+05,1.9764e+05
137.2,72.872,7.7062,3.5568e+06,3.7613e+05,56707
344.65,7.8983,0.7371,5.9902e+05,55902,97687
