60.567,429.29,52.542,1.6818e+06,2.0584e+05,3932
60.567,1244.7,133.86,2.0078e+06,2.1592e+05,3932
2.45,2.9166e+06,2.9642e+05,6.4116e+08,6.4901e+07,220
42.3,424.44,80.017,1.1192e+06,2.1099e+05,2644
42.3,744.88,191.56,1.0398e+06,2.6741e+05,2644
42.3,519.33,74.098,1.3697e+06,1.9543e+05,2644
70.117,431.94,32.304,1.3582e+07,1.0157e+06,32201
70.117,8248.2,636.07,1.5054e+07,1.1608e+06,32201
70.117,1118,468.01,3.516e+07,1.4719e+07,32201
70.117,484.04,40.448,1.5223e+07,1.2721e+06,32201
87.117,320.81,68.321,1.4318e+06,3.0491e+05,4481
87.117,1089.6,202.73,1.8176e+06,3.3819e+05,4481
87.117,437.58,74.847,1.9533e+06,3.3412e+05,4481
177.1,222.19,7.9993,7.1194e+06,2.5632e+05,32830
177.1,4520,145.15,8.2496e+06,2.6479e+05,32830
177.1,324.1,91.822,1.0387e+07,2.9427e+06,32830
177.1,711.6,69.958,2.2806e+07,2.2421e+06,32830
177.1,245.71,10.664,7.875e+06,3.4179e+05,32830
424.2,60.271,12,5.9484e+06,1.1843e+06,1.0652e+05
424.2,73.59,12.101,7.2645e+06,1.1945e+06,1.0652e+05
35.367,472.33,26.043,9.1571e+05,50481,1943
35.367,870.57,65.371,1.0405e+06,78128,1943
35.367,1041.5,443.38,2.0196e+06,8.5974e+05,1943
35.367,963.86,240.89,1.869e+06,4.671e+05,1943
35.367,518.32,40.897,1.0051e+06,79298,1943
