2.3833,4551.3,313.72,5.0914e+06,3.5093e+05,1733
34.983,2697.5,193.47,3.5709e+06,2.561e+05,2359
41.5,2721.8,260.55,3.6709e+06,3.5138e+05,2452
177.1,13564,491.02,2.4761e+07,8.9601e+05,33130
372.23,24171,1051.2,4.4123e+07,1.9183e+06,1.8604e+05
70.133,22091,731.6,4.0327e+07,1.3349e+06,31673
87.133,3384.6,178.18,5.6785e+06,2.989e+05,4592
