32.2,13836,2938.3,1.9639e+07,4.1689e+06,9000
35.15,13101,2594.9,1.8596e+07,3.6814e+06,9000
38.1,14465,2796.5,2.0532e+07,3.9674e+06,9000
41.017,12537,2542.9,1.7796e+07,3.6077e+06,9000
43.933,15206,2554.6,2.1584e+07,3.6237e+06,9000
46.833,12626,2500.9,1.7922e+07,3.5481e+06,9000
49.717,13291,2406.6,1.8865e+07,3.414e+06,9000
52.583,13629,2455,1.9345e+07,3.4826e+06,9000
55.45,6270.8,1725.5,7.9804e+06,2.1953e+06,3600
67.267,4483.4,1571.8,4.5121e+06,1.5817e+06,1972
201.3,16613,9499.3,2.2607e+07,1.2926e+07,89129
688.22,12339,2612.2,1.6791e+07,3.552e+06,1.6510e+05
688.22,16724,1533.6,2.3827e+07,2.18e+06,1.6510e+05
120.72,8829.5,2732,1.258e+07,3.8915e+06,56544
353.68,1672.7,824.21,2.2763e+06,1.1215e+06,58538
