34.367,2707.6,169.87,5.4354e+06,3.4097e+05,2012
34.367,2537.1,195.5,5.0935e+06,3.9245e+05,2012
40.7,2619.3,145.17,6.3616e+06,3.5255e+05,2435
40.7,2477.7,183.89,6.0181e+06,4.4662e+05,2435
12.25,2823.1,235.1,1.097e+06,91179,389
12.25,3088.4,289.51,1.2002e+06,1.1234e+05,389
85.45,1979.5,89.282,1.0724e+07,4.8365e+05,5443
85.45,2043.7,99.351,1.1072e+07,5.3825e+05,5443
85.45,2966.4,1319.8,1.6073e+07,7.1514e+06,5443
47.317,2488.6,70.222,7.6491e+07,2.1583e+06,31461
47.317,2541.7,80.679,7.8128e+07,2.48e+06,31461
47.317,3978.5,749.91,1.2231e+08,2.3054e+07,31461
372.23,471.58,18.001,7.6869e+07,2.9342e+06,1.8586e+05
372.23,583.45,21.432,9.5112e+07,3.4938e+06,1.8586e+05
372.23,618.23,267.69,1.0079e+08,4.3642e+07,1.8586e+05
67.933,2213.2,84.893,1.6311e+07,6.2561e+05,7415
67.933,2314.5,97.201,1.7059e+07,7.1638e+05,7415
67.933,3596.2,1342.3,2.6508e+07,9.8939e+06,7415
177.1,1291.7,38.647,4.1835e+07,1.2517e+06,33193
177.1,1398.4,42.681,4.5295e+07,1.3825e+06,33193
177.1,1885.3,373.79,6.1072e+07,1.2109e+07,33193
