1.5667,93770,13714
1.5667,1.0913e+05,19730
1.5667,1.2038e+05,15350
37.067,6339.2,3977.6
37.067,8405.5,5660.1
37.067,5802,7104.7
37.067,7919.5,10090
37.067,5031.9,4108.1
37.067,6411.8,4070.6
37.067,6776,4278.3
64.8,828.46,279.02
64.8,672.75,175.64
45.233,3183,2071.2
45.233,3582.6,2297.3
45.233,3357.8,2131.6
58.067,1959.3,549.07
58.067,1386.7,395.65
58.067,1368.5,370.68
32.7,12238,2022.3
32.7,10943,1133.1
32.7,10160,9649.7
32.7,9920.8,9600.6
32.7,11486,5351.3
32.7,10303,982.33
32.7,11255,1061.3
32.7,10341,826.5
32.7,51153,7388.5
79.2,282.36,227.1
79.2,310.02,217.61
79.2,292.92,195.69
