0.68333,658.7,134.13,3.9439e+06,8.0306e+05,6000
2.7,575.73,106.33,3.4471e+06,6.3662e+05,6000
4.6,588.45,98.13,3.5233e+06,5.8754e+05,6000
6.45,531.44,70.129,3.1819e+06,4.1989e+05,6000
8.2667,591.5,64.571,3.7183e+06,4.059e+05,6300
81.983,126.46,37.973,4.8927e+05,1.4691e+05,3875
46.9,186.04,109.1,2.2528e+05,1.321e+05,1212
59.267,132.39,35.908,5.1009e+05,1.3835e+05,3859
153.07,78.862,9.4679,6.5985e+06,7.922e+05,85534
153.07,72.545,9.8369,6.0705e+06,8.2314e+05,85534
320.58,57.433,6.9305,4.8288e+06,5.827e+05,85957
320.58,52.82,7.3753,4.4414e+06,6.2014e+05,85957
66.033,111.91,34.266,4.3039e+05,1.3179e+05,3852
454.1,49.774,7.3937,3.9164e+06,5.8176e+05,80330
454.1,44.151,7.3015,3.4743e+06,5.7455e+05,80330
593.4,34.538,4.1334,1.076e+07,1.2877e+06,3.3901e+05
593.4,32.957,3.7896,1.0268e+07,1.1807e+06,3.3901e+05
38.567,77.44,19.751,1.3299e+05,33920,1719
372.4,41.219,18.144,6.3304e+06,2.7866e+06,1.5993e+05
372.4,43.57,1.6718,6.6917e+06,2.5676e+05,1.5993e+05
372.4,46.335,1.8873,7.1169e+06,2.8989e+05,1.5993e+05
