1.2333,1.1639e+05,30277,3.4572e+07,8.9904e+06,300
1.2333,1.1699e+05,32340,3.4766e+07,9.6081e+06,300
#1.2333,2691.2,1196.6,7.9993e+05,3.5564e+05,300
