2.3167,87676,12822,2.2543e+07,3.293e+06,275
2.3167,72262,26406,1.858e+07,6.7883e+06,275
2.3167,1.4026e+05,28425,3.6072e+07,7.3064e+06,275
2.3167,1.3227e+05,23480,3.4019e+07,6.0346e+06,275
2.3167,1.5034e+05,46859,3.8669e+07,1.205e+07,275
2.3167,2.7221e+05,48403,7.0021e+07,1.2442e+07,275
2.3167,2.6159e+05,58463,6.7292e+07,1.5032e+07,275
2.3167,3.0941e+05,81364,7.9593e+07,2.0923e+07,275
2.3167,3.6176e+05,1.5222e+05,9.3061e+07,3.9152e+07,275
2.3167,3.5573e+05,94604,9.1511e+07,2.4328e+07,275
2.3167,4.6267e+05,2.175e+05,1.1902e+08,5.5946e+07,275
2.3167,5.5457e+05,2.4805e+05,1.4267e+08,6.3806e+07,275
