0.18333,2.4724e+05,32141,5.2066e+07,6.751e+06,213
0.18333,3.4547e+05,79483,7.3359e+07,1.6864e+07,213
0.18333,5.0711e+05,2.5764e+05,1.0774e+08,5.4731e+07,213
5.8,3.0345e+05,37287,4.918e+08,6.0426e+07,1651
5.8,2.922e+05,44277,4.775e+08,7.2354e+07,1651
5.8,2.9021e+05,66381,4.7452e+08,1.0854e+08,1651
10.5,2.6573e+05,32347,2.2638e+09,2.7557e+08,9000
10.5,2.5357e+05,35278,2.1782e+09,3.0304e+08,9000
10.5,2.4607e+05,45627,2.115e+09,3.9217e+08,9000
13.25,2.3832e+05,28971,2.0303e+09,2.4681e+08,9000
13.25,2.2994e+05,32047,1.9752e+09,2.7528e+08,9000
13.25,2.3283e+05,43072,2.0012e+09,3.7021e+08,9000
15.983,2.2304e+05,27151,1.9001e+09,2.313e+08,9000
15.983,2.0345e+05,28686,1.7476e+09,2.4641e+08,9000
15.983,2.086e+05,39235,1.7929e+09,3.3723e+08,9000
18.7,2.0068e+05,24468,1.7096e+09,2.0844e+08,9000
18.7,1.9426e+05,27280,1.6687e+09,2.3434e+08,9000
18.7,1.7862e+05,34274,1.5352e+09,2.9458e+08,9000
21.417,1.8506e+05,22544,1.5765e+09,1.9205e+08,9000
21.417,1.6985e+05,23900,1.4591e+09,2.0531e+08,9000
21.417,1.6488e+05,31800,1.4171e+09,2.7332e+08,9000
24.1,1.6999e+05,20745,1.4482e+09,1.7673e+08,9000
24.1,1.5671e+05,22095,1.3461e+09,1.898e+08,9000
24.1,1.6563e+05,32027,1.4236e+09,2.7528e+08,9000
26.8,1.5471e+05,18899,1.318e+09,1.61e+08,9000
26.8,1.4443e+05,20540,1.2407e+09,1.7644e+08,9000
26.8,1.3765e+05,27186,1.1831e+09,2.3366e+08,9000
29.467,1.4425e+05,17639,1.2289e+09,1.5027e+08,9000
29.467,1.2891e+05,18416,1.1074e+09,1.582e+08,9000
29.467,1.1741e+05,24172,1.0092e+09,2.0776e+08,9000
66.2,44832,5618.6,1.3089e+08,1.6403e+07,2994
66.2,32177,5128.4,9.4722e+07,1.5097e+07,2994
66.2,40982,9657.1,1.2071e+08,2.8444e+07,2994
83.133,28140,4187.4,2.0832e+08,3.1e+07,7774
83.133,18613,7194.4,1.3894e+08,5.3705e+07,7774
88.5,13601,2532,9.19e+08,1.7109e+08,1.129e+05
88.5,15755,5437,1.0652e+09,3.6759e+08,1.129e+05
61.817,51930,6629.1,1.9224e+08,2.454e+07,3812
61.817,38510,6998,1.4375e+08,2.6122e+07,3812
61.817,36341,13987,1.3573e+08,5.2241e+07,3812
