-5.9005e+07,NaN,NaN
0.68333,655.47,135.62
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
2.7,572.96,107.89
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
4.6,585.62,99.997
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
6.45,528.83,72.436
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
8.2667,588.66,67.798
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
81.983,126.47,38.276
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
46.9,178.06,104.59
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
59.267,132.18,36.21
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
153.07,78.402,9.8428
153.07,71.429,9.9228
-5.9005e+07,NaN,NaN
320.58,57.418,7.263
320.58,51.465,7.3961
-5.9005e+07,NaN,NaN
66.033,111.74,34.485
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
454.1,49.761,7.6289
454.1,43.018,7.263
-5.9005e+07,NaN,NaN
593.4,34.529,4.3348
593.4,32.114,3.8508
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
38.567,74.381,18.834
372.4,42.256,18.669
372.4,44.563,2.3982
372.4,46.209,2.4299
