5.8,4993.3,1091.2,8.6836e+06,1.8975e+06,1750
10.5,5445.2,677.97,4.7891e+07,5.9628e+06,9000
13.25,5366.7,655.31,4.72e+07,5.7635e+06,9000
15.983,5452.7,702.85,4.7957e+07,6.1816e+06,9000
18.7,5351.7,659.85,4.7069e+07,5.8034e+06,9000
24.1,5306.8,641.8,4.6674e+07,5.6447e+06,9000
26.783,5119.8,631.26,4.503e+07,5.552e+06,9000
29.467,4929.1,622.85,4.3352e+07,5.478e+06,9000
61.833,4796.7,1161.2,1.947e+07,4.7134e+06,4107
83.133,4492,585.46,3.3963e+07,4.4265e+06,7714
88.5,5292.5,529.98,4.5724e+08,4.5787e+07,1.1072e+05
201.3,4087.3,466.28,2.9872e+08,3.4078e+07,89506
67.283,4280.6,782.8,9.5388e+06,1.7444e+06,2245
688.22,1452.2,167.87,1.6742e+08,1.9352e+07,1.6553e+05
329.65,2664.9,267.38,1.2615e+08,1.2657e+07,53583
