34.983,2.488e+05,60293,5.5681e+08,1.3494e+08,2457
2.3167,20340,5831.3,5.5317e+06,1.5854e+06,275
2.3167,29934,5695.6,8.1415e+06,1.548e+06,275
60.55,2.9987e+05,48867,1.0223e+09,1.6659e+08,3954
41.483,1.5278e+05,46803,3.4117e+08,1.0451e+08,2451
177.1,7.1322e+05,43147,8.5833e+09,5.1921e+08,33236
372.23,1.1e+06,45495,1.4369e+10,5.941e+08,1.8487e+05
372.23,1315,145.55,1.7181e+07,1.9016e+06,1.8487e+05
70.133,6.2288e+05,41207,7.4255e+09,4.9121e+08,31869
87.133,2.5936e+05,38097,9.965e+08,1.4637e+08,4554
