0.68333,474.42,120.18,2.1312e+06,5.3987e+05,4500
2.2167,440.08,89.95,1.9769e+06,4.0408e+05,4500
3.6667,366.98,72.811,1.6485e+06,3.2708e+05,4500
5.0667,361.09,69.121,1.6221e+06,3.1051e+05,4500
6.45,365.51,63.403,1.6419e+06,2.8482e+05,4500
7.8167,353.73,55.013,1.589e+06,2.4713e+05,4500
59.283,126.17,64.929,4.9155e+05,2.5295e+05,3902
46.9,150.89,67.77,1.8331e+05,82333,1216
153.07,49.662,4.7289,4.1246e+06,3.9276e+05,84889
153.07,50.753,4.392,4.2156e+06,3.6481e+05,84889
320.58,31.821,9.4327,2.679e+06,7.9413e+05,86074
320.58,33.05,9.4267,2.7827e+06,7.9369e+05,86074
454.1,31.223,9.4425,2.4596e+06,7.4382e+05,80424
454.1,23.352,9.5243,1.8397e+06,7.5033e+05,80424
593.4,23.436,4.959,7.3056e+06,1.5458e+06,3.3924e+05
593.4,22.821,4.8982,7.1146e+06,1.527e+06,3.3924e+05
39.117,149.19,19.93,2.7615e+05,36889,1853
