0.11667,2.3887e+05,35958,2.1461e+07,3.2022e+06,95
5.25,1.0994e+05,14785,5.3043e+07,7.1327e+06,692
10.4,4.8851e+05,66145,4.4222e+08,5.9876e+07,9000
13.817,3.9842e+05,54059,3.6067e+08,4.8936e+07,9000
17.117,3.3884e+05,46079,3.0673e+08,4.1712e+07,9000
20.317,2.8444e+05,38729,2.5749e+08,3.5058e+07,9000
23.433,2.4569e+05,33453,2.2241e+08,3.0282e+07,9000
26.483,2.1216e+05,29002,1.9206e+08,2.6253e+07,9000
29.483,1.6225e+05,22347,1.4685e+08,2.0226e+07,7800
66.217,20089,3118.2,1.7679e+07,2.7441e+06,3253
81.967,7506,1090.2,6.4319e+06,9.3419e+05,2662
60.567,19027,2681.4,1.6708e+07,2.3545e+06,3187
186.52,89277,12344,8.0822e+07,1.1175e+07,51249
201.38,13130,1921.6,1.1886e+07,1.7395e+06,74678
88.5,2.1198e+05,29961,1.919e+08,2.7123e+07,1.0467e+05
