#0.26667,30369,1384.1,7.5509e+06,3.383e+05,268
#4.0333,30377,946.62,5.0623e+07,1.5651e+06,1797
#32.2,24092,887.57,2.674e+08,9.7999e+06,12000
#36.133,23103,851.14,2.5642e+08,9.3977e+06,12000
#40.05,22102,825.88,2.4532e+08,9.1201e+06,12000
#43.933,21410,786.12,2.3763e+08,8.6795e+06,12000
#47.8,20548,772.45,2.2806e+08,8.5305e+06,12000
#51.633,19729,726.84,2.844e+08,1.0423e+07,15600
#61.833,16824,418.4,6.2296e+07,1.5312e+06,3995
#63.2,5421.9,240.14,2.6369e+07,1.1637e+06,5249
120.72,8628.2,344.68,4.5365e+08,1.8043e+07,57522
#16.567,26265,851.37,3.8609e+07,1.2421e+06,1585
201.3,3858,114.88,3.127e+08,9.2366e+06,89407
#85.433,13651,283.69,6.8994e+07,1.41e+06,5455
