34.983,15581,9727.4,3.8248e+07,2.3879e+07,2457
2.3167,9227.9,668.86,2.5357e+06,1.8287e+05,275
60.55,15672,307.26,6.1909e+07,1.2133e+06,3954
60.55,13286,7339,5.2481e+07,2.8991e+07,3954
41.483,15824,3910.8,3.8751e+07,9.5769e+06,2451
177.1,15115,241.89,5.0105e+08,8.0184e+06,33236
177.1,14342,1789.9,4.7544e+08,5.9335e+07,33236
177.1,16832,2132,5.5807e+08,7.0689e+07,33236
372.23,14004,224.45,2.5601e+09,4.1033e+07,1.8487e+05
372.23,14370,390.54,2.6271e+09,7.1399e+07,1.8487e+05
372.23,15407,813.51,2.8173e+09,1.4876e+08,1.8487e+05
70.133,16225,10127,5.1575e+08,3.2192e+08,31869
70.133,14253,9114.6,4.5309e+08,2.8974e+08,31869
70.133,15182,9651.5,4.8272e+08,3.0687e+08,31869
87.133,15779,9850.3,7.1786e+07,4.4813e+07,4554
87.133,14896,10679,6.777e+07,4.8584e+07,4554
87.133,13460,10475,6.1247e+07,4.7668e+07,4554
