60.567,429.29,52.542,1.6818e+06,2.0584e+05,3932
60.567,488.04,52.512,1.9122e+06,2.0574e+05,3932
42.3,424.44,80.017,1.1192e+06,2.1099e+05,2644
42.3,375.54,96.583,9.9032e+05,2.547e+05,2644
70.117,431.94,32.304,1.3582e+07,1.0157e+06,32201
70.117,455.94,35.191,1.4337e+07,1.1066e+06,32201
87.117,320.81,68.321,1.4318e+06,3.0491e+05,4481
87.117,387.84,72.174,1.7311e+06,3.2214e+05,4481
177.1,222.19,7.9993,7.1194e+06,2.5632e+05,32830
177.1,245.18,7.9132,7.8568e+06,2.5358e+05,32830
177.1,324.1,91.822,1.0387e+07,2.9427e+06,32830
424.2,60.271,12,5.9484e+06,1.1843e+06,1.0652e+05
35.367,472.33,26.043,9.1571e+05,50481,1943
35.367,511.1,38.419,9.9096e+05,74484,1943
35.367,1041.5,443.38,2.0196e+06,8.5974e+05,1943
