#0.11667,95866,11780,8.4719e+06,1.0252e+06,95
#5.25,1.4026e+05,6886.9,9.0271e+07,4.4128e+06,692
#10.4,1.0019e+05,4612.9,8.3684e+08,3.8411e+07,9000
#13.817,89771,4038.6,7.4983e+08,3.3624e+07,9000
#17.117,94484,3825,7.8919e+08,3.1821e+07,9000
#20.317,87980,3829.8,7.3486e+08,3.1878e+07,9000
#23.433,85189,3633.2,7.1155e+08,3.0237e+07,9000
#26.483,82075,3466.6,6.8554e+08,2.8848e+07,9000
#29.483,81429,3232.6,5.8965e+08,2.331e+07,7800
#66.217,55875,2297.8,1.6894e+08,6.9199e+06,3253
#81.967,48939,1912.9,1.211e+08,4.7124e+06,2662
#60.567,62277,1141.7,1.8448e+08,3.3137e+06,3187
186.52,15409,443.82,7.249e+08,2.0714e+07,51249
201.38,13838,230.39,9.4284e+08,1.5323e+07,74678
#88.5,39342,1002.2,3.7281e+09,9.4003e+07,1.0467e+05
