5.25,79837,21184,5.4991e+07,1.4591e+07,692
10.4,58097,11621,5.1875e+08,1.0376e+08,9000
13.817,42072,9298.4,3.7566e+08,8.3026e+07,9000
17.117,41110,9085.9,3.6707e+08,8.1128e+07,9000
20.317,44248,9160.8,3.9509e+08,8.1797e+07,9000
23.433,39558,8286.4,3.5322e+08,7.3989e+07,9000
26.483,40149,8168.9,3.5849e+08,7.2941e+07,9000
29.483,43093,8793.4,3.3363e+08,6.8079e+07,7800
66.217,27055,6181.4,8.7513e+07,1.9995e+07,3253
81.967,4626.1,770.65,1.2237e+07,2.0385e+06,2662
81.967,27715,4867.1,7.3378e+07,1.2886e+07,2662
60.567,27022,5068.6,8.5636e+07,1.6063e+07,3187
186.52,21827,3636.4,1.0915e+09,1.8184e+08,51249
201.38,218.62,29.761,1.5456e+07,2.1039e+06,74678
201.38,2147.1,172.16,1.5489e+08,1.2419e+07,74678
201.38,20393,3345.1,1.4725e+09,2.4152e+08,74678
88.5,1267.4,268.32,1.2665e+08,2.6813e+07,1.0467e+05
88.5,28018,4645.9,2.8024e+09,4.6469e+08,1.0467e+05
