5.25,1.0138e+05,19425,6.5961e+07,1.2636e+07,692
5.25,66002,10416,4.5363e+07,7.1576e+06,692
10.4,30642,5253.6,2.5253e+08,4.3291e+07,9000
13.817,17993,4197.4,1.4829e+08,3.459e+07,9000
17.117,16966,3957.9,1.3982e+08,3.2616e+07,9000
20.317,12081,3569.9,9.9565e+07,2.9419e+07,9000
23.433,12884,3455.1,1.0618e+08,2.8474e+07,9000
26.483,9655.3,2985.4,7.9573e+07,2.4603e+07,9000
29.483,9178.5,3171.5,6.5808e+07,2.2738e+07,7800
81.967,15914,1983.9,3.9582e+07,4.933e+06,2662
201.38,10769,565.93,6.0253e+08,3.1614e+07,74678
88.5,7974.5,614.29,5.7339e+08,4.4136e+07,1.0467e+05
