4.6,1997.4,1190.8,1.1962e+07,7.1313e+06,6000
8.2667,1847.6,1029.5,1.1617e+07,6.473e+06,6300
81.983,1556.9,347.6,6.0234e+06,1.3447e+06,3875
46.9,2149.7,925.01,2.6022e+06,1.1197e+06,1212
59.267,1579.9,392.17,6.0872e+06,1.5109e+06,3859
153.07,1368.4,79.3,1.1548e+08,6.6924e+06,85534
320.58,1162.8,57.175,9.8609e+07,4.8488e+06,85957
66.033,1416.8,357.33,5.4486e+06,1.3742e+06,3852
454.1,985.18,57.131,7.8143e+07,4.5316e+06,80330
593.4,849.04,26.237,2.7387e+08,8.463e+06,3.3901e+05
38.567,1528.8,169.81,2.6245e+06,2.9151e+05,1719
372.4,989.77,16.95,1.5452e+08,2.6462e+06,1.5993e+05
