4.65,10590,625.53
4.65,9421,825.42
4.65,15858,1746.1
4.65,10549,575.74
4.65,10798,530.59
4.65,8.5277e+05,1.4667e+05
4.65,10047,677.89
4.65,9933,498.23
4.65,9933.7,660.77
0.6,10369,775.04
0.6,9704.8,1446.9
0.6,12947,1754.4
0.6,10537,795.49
0.6,10582,640.1
0.6,8.9821e+05,1.5687e+05
0.6,10148,893.3
0.6,10081,563.84
0.6,10056,1351.4
10.4,9596.2,520.38
10.4,9194.9,496.49
10.4,9687.8,1021.9
10.4,9709.6,478.61
10.4,9734.4,445.87
10.4,7.8757e+05,1.3503e+05
10.4,9304.9,582.34
10.4,9255.4,450.8
10.4,9528.4,501.76
14.933,9116,494.34
14.933,8880.8,479.53
14.933,9538.7,1006.2
14.933,9268.6,456.87
14.933,9396.9,430.42
14.933,7.5371e+05,1.2922e+05
14.933,8858.8,554.42
14.933,8829.9,430.71
14.933,8961.4,473.86
19.25,8729.3,473.37
19.25,8399.3,456.25
19.25,8861.4,934.72
19.25,8898.2,438.62
19.25,9030.1,413.61
19.25,7.2422e+05,1.2417e+05
19.25,8554.5,535.38
19.25,8469.3,412.51
19.25,8749.5,460.75
23.433,8360.4,453.37
23.433,7989.6,433.99
23.433,8504.9,897.97
23.433,8515.9,419.77
23.433,8659.6,397.49
23.433,6.9205e+05,1.1865e+05
23.433,8186.6,512.35
23.433,8136.6,396.3
23.433,8438.2,446.19
27.483,8039,435.12
27.483,7807.3,419.17
27.483,8051.2,849.26
27.483,8189,403.65
27.483,8318,380.99
27.483,6.6396e+05,1.1383e+05
27.483,7818.6,489.32
27.483,7807.8,380.85
27.483,8082.3,427.37
83.133,4109.2,242.44
83.133,4489.2,364.59
83.133,7152.5,779.19
83.133,4973.8,264.83
83.133,5296.5,259.81
83.133,3.7491e+05,64444
83.133,4394.1,289.88
83.133,4199.3,210.28
83.133,4490.2,292.8
61.817,6067.3,353.27
61.817,5548.6,442.12
61.817,8952.6,977.76
61.817,6178.3,342.39
61.817,5775.1,281.29
61.817,4.8697e+05,83788
61.817,5755.9,388.05
61.817,5422.9,274.42
61.817,5314.9,356.63
201.3,1320.1,71.582
201.3,1311.1,72.129
201.3,1346.6,142.65
201.3,1492.6,73.993
201.3,1364.6,62.637
201.3,1.0946e+05,18769
201.3,1297.4,81.525
201.3,1285.8,62.715
201.3,1351.3,71.77
67.283,5616.7,352.27
67.283,5013,493.41
67.283,8042.6,903.91
67.283,5925.8,343.48
67.283,5426.7,280.04
67.283,4.5901e+05,79163
67.283,5313.3,376.79
67.283,5264.2,268.08
67.283,5412.9,408.03
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
688.22,689.25,36.697
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
-5.9005e+07,NaN,NaN
688.22,7.865,2.6546
-5.9005e+07,NaN,NaN
120.72,3204,174.57
120.72,2925.1,163.14
120.72,4752.3,504.09
120.72,3443.8,171.32
120.72,3211.4,147.79
120.72,2.5853e+05,44330
120.72,3096.8,194.17
120.72,3007.1,146.68
120.72,3137.7,168.3
344.7,323.97,18.408
344.7,305.43,25.764
344.7,485.97,53.638
344.7,316.32,16.384
344.7,318.91,15.22
344.7,26058,4475.5
344.7,310.98,20.049
344.7,309.25,15.236
344.7,383.84,22.318
