5.25,907.23,516.81,5.5222e+05,3.1458e+05,1001
10.4,4510.5,1227.6,4.1557e+06,1.1311e+06,12000
14.933,5344,960.76,4.9236e+06,8.8516e+05,12000
19.25,5056.6,934.13,4.6588e+06,8.6063e+05,12000
23.433,3504,960.69,3.2284e+06,8.851e+05,12000
27.483,3951.5,871.11,3.6407e+06,8.0258e+05,13800
60.55,914.37,351.34,8.282e+05,3.1823e+05,3779
66.2,805.3,214.22,7.1923e+05,1.9132e+05,3229
88.5,23377,1661.1,2.1538e+07,1.5303e+06,1.1085e+05
186.5,9197.3,376.45,8.4738e+06,3.4672e+05,47231
83.15,1652.4,208.29,1.5217e+06,1.9181e+05,7160
224.88,1157,305.92,1.0574e+06,2.7957e+05,1.0569e+05
224.88,17967,538.28,1.6554e+07,4.9564e+05,1.0569e+05
224.88,4444.9,867.03,4.1081e+06,8.0131e+05,1.0569e+05
