#0.48333,12944,737.99,3.6281e+06,2.0503e+05,301
#5.8,13400,404.82,2.1829e+07,6.5436e+05,1750
#10.5,12774,265.01,1.0681e+08,2.1829e+06,9000
#13.25,12244,254.01,1.0238e+08,2.0922e+06,9000
#15.983,11953,247.97,9.9944e+07,2.0425e+06,9000
#18.7,11609,240.83,9.7068e+07,1.9837e+06,9000
#21.417,11341,235.28,9.483e+07,1.938e+06,9000
#24.1,11118,230.64,9.2961e+07,1.8998e+06,9000
#26.783,10791,223.87,9.0232e+07,1.844e+06,9000
#29.467,10601,226.23,8.8644e+07,1.865e+06,9000
#61.833,7303.2,411.56,2.7903e+07,1.5692e+06,4107
#83.133,6103.6,173.59,4.3758e+07,1.2347e+06,7714
#88.5,5484.6,201.28,5.4952e+08,2.0072e+07,1.1072e+05
201.3,1864.1,85.822,1.5182e+08,6.9683e+06,89506
#67.283,7395.3,229.51,1.5452e+07,4.7618e+05,2245
688.22,153.08,13.112,2.2608e+07,1.9348e+06,1.6553e+05
329.65,712.93,20.036,3.5083e+07,9.7801e+05,53583
