3.6667,1642.4,918.25,7.378e+06,4.1251e+06,4500
5.0667,1915,825.6,8.6026e+06,3.7089e+06,4500
6.45,1443,819.79,6.4826e+06,3.6828e+06,4500
7.8167,2136.4,771.59,9.5976e+06,3.4662e+06,4500
59.283,1228.9,643.33,4.7873e+06,2.5062e+06,3902
11.933,1651.3,916.63,5.3938e+05,2.9939e+05,327
81.983,1592.1,457.54,6.2626e+06,1.7998e+06,3940
46.9,1240.2,671.05,1.5062e+06,8.1499e+05,1216
153.07,1383.9,35.964,1.1593e+08,3.0125e+06,84889
320.58,1167.4,62.031,9.9137e+07,5.2677e+06,86074
66.033,1360.3,385.56,5.0575e+06,1.4335e+06,3724
454.1,1066.2,67.992,8.467e+07,5.3993e+06,80424
593.4,874.22,44.777,2.8217e+08,1.4453e+07,3.3924e+05
39.117,1820.9,148.36,3.3698e+06,2.7452e+05,1853
