0.68333,680.79,198.54,3.0551e+06,8.9096e+05,4500
2.2167,705.26,154.81,3.1649e+06,6.9471e+05,4500
3.6667,704.76,143.61,3.1627e+06,6.4449e+05,4500
5.0667,677.8,135.46,3.0417e+06,6.0789e+05,4500
6.45,667.31,121.61,2.9946e+06,5.4573e+05,4500
7.8167,670.81,117.66,3.0103e+06,5.2802e+05,4500
9.1667,690.38,144.75,2.272e+06,4.7638e+05,3300
64.8,672.87,31.292,2.9196e+06,1.3577e+05,4351
64.8,700.47,121.05,3.0407e+06,5.2546e+05,4351
11.65,575.22,68.579,2.0595e+05,24527,359
11.65,917.61,515.96,3.2868e+05,1.8481e+05,359
81.983,698.98,76.345,2.644e+06,2.8878e+05,3793
46.517,617.04,72.318,7.3475e+05,86106,1194
153.07,663.09,15.902,5.6431e+07,1.3533e+06,85440
153.07,670.31,50.005,5.7071e+07,4.2574e+06,85440
59.267,689.02,45.453,2.5843e+06,1.7047e+05,3761
59.267,735.74,305.25,2.7608e+06,1.1454e+06,3761
320.58,677.02,29.404,5.7978e+07,2.5181e+06,85977
320.58,673.59,96.79,5.771e+07,8.2925e+06,85977
454.1,645.15,25.082,5.151e+07,2.0026e+06,80151
454.1,655.56,29.938,5.2364e+07,2.3913e+06,80151
593.4,656.57,26.64,2.2108e+08,8.9702e+06,3.3932e+05
593.4,685.11,52.304,2.3079e+08,1.7619e+07,3.3932e+05
37.95,688.73,28.016,1.1972e+06,48681,1743
37.95,594.14,90.32,1.0332e+06,1.5707e+05,1743
372.4,669.27,10.466,1.0674e+08,1.669e+06,1.6029e+05
372.4,672.57,13.465,1.0731e+08,2.1483e+06,1.6029e+05
