4.65,30446,4100,2.3213e+07,3.1258e+06,1678
0.6,1.6407e+05,21882,4.1523e+07,5.5327e+06,298
10.4,75035,10014,6.793e+07,9.0657e+06,12000
14.933,58915,7883.4,5.3336e+07,7.1366e+06,12000
19.25,48623,6526.3,4.4019e+07,5.9082e+06,12000
23.433,41910,5619.2,3.7941e+07,5.0869e+06,12000
27.483,41630,5587.7,3.7688e+07,5.0584e+06,13800
83.133,14529,2109.4,1.315e+07,1.9092e+06,7637
61.817,10021,1481.6,8.9512e+06,1.3235e+06,3928
201.3,45358,6126,4.1063e+07,5.5457e+06,88245
67.283,5106.7,824.18,4.2068e+06,6.7893e+05,2188
688.22,2.1972e+05,29358,1.9892e+08,2.6578e+07,1.6568e+05
120.72,39296,5472.5,3.5575e+07,4.9541e+06,57086
344.7,2797.8,427.78,2.5329e+06,3.8727e+05,31997
