120.72,23.271,4.523,1.3443e+06,2.6128e+05,58106
120.72,20.637,5.3674,1.1922e+06,3.1007e+05,58106
256.75,24.141,8.7116,5.3281e+06,1.9227e+06,2.2536e+05
