4.0333,307.35,73.923,5.4983e+05,1.3224e+05,1797
32.2,136.24,11.433,1.6271e+06,1.3655e+05,12000
32.2,34.862,17.832,4.1672e+05,2.1316e+05,12000
36.133,106.85,12.064,1.2761e+06,1.4408e+05,12000
40.05,94.771,10.867,1.1319e+06,1.2978e+05,12000
43.933,93.151,9.3165,1.1125e+06,1.1127e+05,12000
47.8,81.782,10.105,9.7673e+05,1.2069e+05,12000
51.633,76.878,8.2785,1.1935e+06,1.2852e+05,15600
61.833,124.42,64.572,4.9301e+05,2.5586e+05,3995
120.72,194.09,27.699,1.1059e+07,1.5784e+06,57522
120.72,66.284,25.6,3.794e+06,1.4653e+06,57522
16.567,212.59,75.041,3.3544e+05,1.184e+05,1585
201.3,107.14,12.679,9.4821e+06,1.1221e+06,89407
201.3,38.601,14.2,3.4315e+06,1.2623e+06,89407
85.433,78.738,43.134,4.26e+05,2.3337e+05,5455
