10.4,755.08,314.57,8.6012e+06,3.5833e+06,12000
14.933,980.21,285.11,1.1166e+07,3.2477e+06,12000
19.25,796.92,249.28,9.0778e+06,2.8396e+06,12000
23.433,1035.5,222.81,1.1795e+07,2.538e+06,12000
27.483,991.03,184.68,1.289e+07,2.4022e+06,13800
60.55,816.2,231.45,3.025e+06,8.578e+05,3779
66.2,780.24,149.05,2.4763e+06,4.7306e+05,3229
88.5,826.74,60.614,6.0441e+07,4.4312e+06,1.1085e+05
186.5,252.95,21.282,9.9015e+06,8.3307e+05,47231
186.5,147.95,83.811,5.7984e+06,3.2848e+06,47231
83.15,662.77,83.158,4.5918e+06,5.7614e+05,7160
224.88,218.45,18.807,1.55e+07,1.3344e+06,1.0569e+05
224.88,318.18,40.271,2.2604e+07,2.8609e+06,1.0569e+05
224.88,177.78,61.139,1.1873e+07,4.0829e+06,1.0569e+05
