34.983,3421.2,112.01,8.377e+06,2.7419e+05,2457
34.983,3688.3,540.46,9.0368e+06,1.3242e+06,2457
2.3167,2184.1,570.01,5.986e+05,1.5616e+05,275
60.55,3365.5,114.93,1.3261e+07,4.5282e+05,3954
60.55,3508,420.13,1.3831e+07,1.6565e+06,3954
41.483,3459.7,84.912,8.4507e+06,2.0729e+05,2451
41.483,3729.7,419.56,9.1159e+06,1.0254e+06,2451
177.1,3448.3,101.53,1.1416e+08,3.3614e+06,33236
177.1,3498.9,155.54,1.1591e+08,5.1525e+06,33236
372.23,3468.6,133.78,6.3734e+08,2.4581e+07,1.8487e+05
372.23,3524.2,127.92,6.4795e+08,2.3519e+07,1.8487e+05
70.133,3463,88.652,1.0994e+08,2.8143e+06,31869
70.133,3553.4,143.69,1.1288e+08,4.5645e+06,31869
87.133,3478.8,98.368,1.5788e+07,4.4636e+05,4554
87.133,3530.8,278.27,1.6034e+07,1.2636e+06,4554
