32.233,130.05,107.49,3.0059e+05,2.4846e+05,2313
67.883,3.2543,1.4588,23942,10732,7365
67.883,56.22,13.49,4.1366e+05,99256,7365
58.067,180.33,127.25,6.4815e+05,4.5738e+05,3597
137.23,138.31,18.536,7.768e+06,1.041e+06,56360
63.183,115.47,45.595,5.7292e+05,2.2623e+05,4966
320.58,1.0363,0.31338,88717,26828,86053
320.58,50.807,4.0103,4.35e+06,3.4336e+05,86053
320.58,19.407,8.7066,1.6618e+06,7.4552e+05,86053
320.58,17.509,5.8154,1.4993e+06,4.9799e+05,86053
476.63,4.7192,0.54106,1.029e+06,1.1798e+05,2.2072e+05
476.63,148.71,7.5176,3.243e+07,1.6394e+06,2.2072e+05
476.63,92.773,16.746,2.0233e+07,3.6522e+06,2.2072e+05
476.63,49.275,13.494,1.0748e+07,2.9433e+06,2.2072e+05
476.65,149.16,9.8716,3.2516e+07,2.152e+06,2.2063e+05
