#0.48333,2.1945e+05,1.203e+05,6.2022e+07,3.3996e+07,301
0.48333,62409,10886,1.7256e+07,3.0068e+06,301
5.8,1.0803e+05,58155,1.7728e+08,9.5428e+07,1750
5.8,63253,4048.1,1.0155e+08,6.4834e+06,1750
10.5,54461,26192,4.5654e+08,2.1955e+08,9000
10.5,56711,2706.4,4.6509e+08,2.2107e+07,9000
13.25,37710,21763,3.1611e+08,1.8243e+08,9000
13.25,54499,2734.4,4.4694e+08,2.2345e+07,9000
15.983,52707,2678.4,4.3225e+08,2.1889e+07,9000
18.7,44645,23373,3.7425e+08,1.9593e+08,9000
18.7,50363,2495.1,4.1303e+08,2.0387e+07,9000
21.417,48730,2414.2,3.9964e+08,1.9726e+07,9000
24.1,48560,2467.7,3.9824e+08,2.0167e+07,9000
26.783,45250,2299.5,3.7109e+08,1.8792e+07,9000
29.467,44209,2396.1,3.6256e+08,1.959e+07,9000
61.833,32787,3780,1.2326e+08,1.4201e+07,4107
83.133,28979,1828.1,2.0394e+08,1.2836e+07,7714
88.5,27702,1598.2,2.548e+09,1.4661e+08,1.1072e+05
201.3,15364,1298.9,1.1643e+09,9.8315e+07,89506
67.283,31906,2144.9,6.568e+07,4.4061e+06,2245
688.22,3724.6,197.21,4.8787e+08,2.5748e+07,1.6553e+05
329.65,7925.7,237.72,3.7147e+08,1.103e+07,53583
