32.2,418.6,34.013,4.7675e+06,3.8737e+05,12000
36.133,318.7,40.493,3.6297e+06,4.6117e+05,12000
40.05,351.53,38.111,4.0036e+06,4.3405e+05,12000
43.933,337.18,30.975,3.8402e+06,3.5277e+05,12000
43.933,196.66,101.98,2.2426e+06,1.1629e+06,12000
47.8,290.53,35.485,3.3088e+06,4.0414e+05,12000
51.633,345.25,26.73,5.0398e+06,3.9018e+05,15600
51.633,173,82.28,2.5287e+06,1.2026e+06,15600
61.833,235.93,108.63,9.2344e+05,4.2518e+05,3995
120.72,207.05,43.096,9.4972e+06,1.9768e+06,57522
85.433,185.69,66.944,9.8664e+05,3.5569e+05,5455
