# Nuclide Ex         29066         ----         ----        28065         ----         ----        27062 2.200000e-02         ----        28063         ----         ----        27063         ----         ----        29064         ----         ----        27061         ----         ----        28063         ----         ----        27062 2.200000e-02         ----        27064         ----         ----        26061         ----         ----        27063         ----         ----        25058 7.177000e-02         ----        26060         ----         ----        28063         ----         ----        27060 5.859000e-02         ----        26060         ----         ----        27063         ----         ----        29062         ----         ----        29061         ----         ----
# Particle L        000000         ----         ----       010000         ----         ----       001000            1         ----       000010         ----         ----       000001         ----         ----       200000         ----         ----       101000         ----         ----       100100         ----         ----       100001            1         ----       020000         ----         ----       011000         ----         ----       010100         ----         ----       002000            1         ----       001100         ----         ----       210000         ----         ----       201000            1         ----       111000         ----         ----       120000         ----         ----       400000         ----         ----       500000         ----         ----
# HalfLife    3.072000e+02 0.000000e+00 0.000000e+00 9.063000e+03 0.000000e+00 0.000000e+00 9.240000e+01 8.316000e+02 0.000000e+00 3.194000e+09 0.000000e+00 0.000000e+00 2.690000e+01 0.000000e+00 0.000000e+00 4.572000e+04 0.000000e+00 0.000000e+00 5.940000e+03 0.000000e+00 0.000000e+00 3.194000e+09 0.000000e+00 0.000000e+00 9.240000e+01 8.316000e+02 0.000000e+00 3.000000e-01 0.000000e+00 0.000000e+00 3.588000e+02 0.000000e+00 0.000000e+00 2.690000e+01 0.000000e+00 0.000000e+00 3.000000e+00 6.540000e+01 0.000000e+00 8.268000e+13 0.000000e+00 0.000000e+00 3.194000e+09 0.000000e+00 0.000000e+00 1.663000e+08 6.280000e+02 0.000000e+00 8.268000e+13 0.000000e+00 0.000000e+00 2.690000e+01 0.000000e+00 0.000000e+00 5.802000e+02 0.000000e+00 0.000000e+00 1.200000e+04 0.000000e+00 0.000000e+00
 1.000000e+00 4.661458e-12 0.000000e+00 0.000000e+00 1.560267e-09 0.000000e+00 0.000000e+00 3.629740e-11 9.521312e-12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 3.500000e+00 9.013817e-03 0.000000e+00 0.000000e+00 1.229867e+00 0.000000e+00 0.000000e+00 7.937946e-02 3.091442e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.362289e-15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 6.000000e+00 3.940217e-02 0.000000e+00 0.000000e+00 2.485882e+01 0.000000e+00 0.000000e+00 1.200313e+00 9.002462e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.673550e+02 0.000000e+00 0.000000e+00 2.633533e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 8.500000e+00 3.489221e-02 0.000000e+00 0.000000e+00 6.412870e+01 0.000000e+00 0.000000e+00 2.776565e+00 2.857713e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.704493e+02 0.000000e+00 0.000000e+00 1.315800e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.028200e-17 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.258508e-21 1.945642e-21 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.100000e+01 2.134385e-02 0.000000e+00 0.000000e+00 9.798912e+01 0.000000e+00 0.000000e+00 3.275674e+00 3.914074e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.043507e+03 0.000000e+00 0.000000e+00 3.769834e+00 0.000000e+00 0.000000e+00 4.242950e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.343819e-14 0.000000e+00 0.000000e+00 2.229597e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.698185e-13 3.655855e-13 0.000000e+00 1.472630e-26 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.350000e+01 7.103793e-03 0.000000e+00 0.000000e+00 1.233151e+02 0.000000e+00 0.000000e+00 2.617719e+00 3.299429e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.110627e+03 0.000000e+00 0.000000e+00 1.385620e+01 0.000000e+00 0.000000e+00 1.304504e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.553242e-06 0.000000e+00 0.000000e+00 1.739714e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.423513e-08 2.210543e-08 0.000000e+00 3.635709e-13 0.000000e+00 0.000000e+00 3.247639e-06 0.000000e+00 0.000000e+00 5.519902e-13 1.219065e-14 0.000000e+00 4.721528e-22 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.600000e+01 1.542372e-03 0.000000e+00 0.000000e+00 1.339542e+02 0.000000e+00 0.000000e+00 2.114070e+00 2.708860e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.002734e+03 0.000000e+00 0.000000e+00 2.415082e+01 0.000000e+00 0.000000e+00 3.481840e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.605793e-03 0.000000e+00 0.000000e+00 1.854992e-03 0.000000e+00 0.000000e+00 2.142331e-10 0.000000e+00 0.000000e+00 1.807451e-05 1.905517e-05 0.000000e+00 6.625718e-08 0.000000e+00 0.000000e+00 5.264354e-01 0.000000e+00 0.000000e+00 3.297295e-04 1.053611e-05 0.000000e+00 7.404267e-12 0.000000e+00 0.000000e+00 1.800308e-30 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.850000e+01 2.564422e-04 0.000000e+00 0.000000e+00 1.379111e+02 0.000000e+00 0.000000e+00 1.760507e+00 2.293733e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.130518e+02 0.000000e+00 0.000000e+00 3.075296e+01 0.000000e+00 0.000000e+00 1.071556e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.009562e-02 0.000000e+00 0.000000e+00 2.023064e-02 0.000000e+00 0.000000e+00 2.599814e-05 0.000000e+00 0.000000e+00 9.783288e-04 1.179882e-03 0.000000e+00 4.937968e-05 0.000000e+00 0.000000e+00 1.279605e+01 0.000000e+00 0.000000e+00 1.206550e-01 1.536270e-02 0.000000e+00 4.655233e-07 0.000000e+00 0.000000e+00 3.100768e-09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.100000e+01 5.017081e-05 0.000000e+00 0.000000e+00 1.358882e+02 0.000000e+00 0.000000e+00 1.509817e+00 2.003052e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.707567e+02 0.000000e+00 0.000000e+00 3.325041e+01 0.000000e+00 0.000000e+00 1.884448e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.389552e-02 0.000000e+00 0.000000e+00 7.192108e-02 0.000000e+00 0.000000e+00 1.992711e-03 0.000000e+00 0.000000e+00 8.916253e-03 1.196542e-02 0.000000e+00 1.887671e-03 0.000000e+00 0.000000e+00 4.986216e+01 0.000000e+00 0.000000e+00 2.550466e+00 8.505102e-01 0.000000e+00 2.508052e-04 0.000000e+00 0.000000e+00 1.099346e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.350000e+01 1.302451e-05 0.000000e+00 0.000000e+00 1.424615e+02 0.000000e+00 0.000000e+00 1.227662e+00 1.669129e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.300056e+02 0.000000e+00 0.000000e+00 2.940491e+01 0.000000e+00 0.000000e+00 2.556168e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.252743e-01 0.000000e+00 0.000000e+00 1.341720e-01 0.000000e+00 0.000000e+00 1.610539e-02 0.000000e+00 0.000000e+00 2.952052e-02 4.057358e-02 0.000000e+00 1.633126e-02 0.000000e+00 0.000000e+00 1.006850e+02 0.000000e+00 0.000000e+00 1.303407e+01 5.583993e+00 0.000000e+00 8.855609e-03 0.000000e+00 0.000000e+00 9.812018e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
