X,Y
2.09656,134.126
2.10082,134.129
2.10508,134.133
2.10934,134.137
2.11360,134.140
2.11786,125.614
2.12212,126.432
2.12639,127.670
2.13065,129.827
2.13491,131.721
2.13917,132.621
2.14343,131.410
2.14769,129.421
2.15195,132.106
2.15622,130.177
2.16048,129.639
2.16474,130.971
2.16900,133.572
2.17326,133.066
2.17752,129.485
2.18178,125.933
2.18604,129.814
2.19031,131.220
2.19457,131.767
2.19883,133.055
2.20309,134.583
2.20735,135.226
2.21161,135.945
2.21587,135.630
2.22013,135.949
2.22440,133.530
2.22866,130.663
2.23292,131.714
2.23718,136.454
2.24144,138.878
2.24570,138.534
2.24996,137.180
2.25423,138.964
2.25849,133.299
2.26275,132.033
2.26701,136.907
2.27127,139.913
2.27553,137.973
2.27979,135.000
2.28405,133.785
2.28832,131.601
2.29258,134.546
2.29684,138.909
2.30110,143.585
2.30536,142.260
2.30962,137.923
2.31388,137.623
2.31814,141.936
2.32241,154.195
2.32667,146.984
2.33093,139.036
2.33519,141.328
2.33945,152.333
2.34371,161.667
2.34797,156.982
2.35223,145.279
2.35650,141.029
2.36076,145.712
2.36502,148.022
2.36928,146.590
2.37354,146.506
2.37780,148.437
2.38206,147.078
2.38633,144.053
2.39059,150.158
2.39485,148.357
2.39911,147.359
2.40337,145.470
2.40763,145.000
2.41189,146.333
2.41615,150.235
2.42042,152.965
2.42468,154.552
2.42894,158.448
2.43320,159.787
2.43746,158.750
2.44172,155.869
2.44598,152.667
2.45024,151.951
2.45451,152.590
2.45877,160.000
2.46303,160.000
2.46729,158.831
2.47155,159.503
2.47581,160.117
2.48007,162.333
2.48433,163.605
2.48860,164.823
2.49286,162.246
2.49712,166.217
2.50138,171.982
2.50564,175.235
2.50990,174.823
2.51416,172.840
2.51843,171.011
2.52269,169.375
2.52695,170.862
2.53121,175.208
2.53547,183.078
2.53973,187.712
2.54399,181.918
2.54825,173.434
2.55252,172.368
2.55678,175.546
2.56104,181.617
2.56530,187.667
2.56956,194.060
2.57382,192.169
2.57808,184.224
2.58234,180.273
2.58661,187.131
2.59087,196.024
2.59513,192.497
2.59939,187.444
2.60365,188.678
2.60791,196.273
2.61217,196.148
2.61644,190.617
2.62070,191.923
2.62496,198.259
2.62922,201.466
2.63348,211.497
2.63774,206.226
2.64200,197.831
2.64626,197.454
2.65053,197.333
2.65479,197.326
2.65905,204.317
2.66331,214.302
2.66757,210.929
2.67183,207.995
2.67609,207.863
2.68035,210.854
2.68462,211.891
2.68888,208.701
2.69314,206.302
2.69740,206.585
2.70166,207.714
2.70592,210.257
2.71018,212.590
2.71444,211.532
2.71871,210.315
2.72297,214.967
2.72723,222.654
2.73149,219.670
2.73575,212.005
2.74001,210.352
2.74427,216.865
2.74854,220.683
2.75280,217.430
2.75706,213.774
2.76132,215.667
2.76558,222.752
2.76984,220.528
2.77410,217.885
2.77836,214.583
2.78263,214.379
2.78689,213.907
2.79115,215.018
2.79541,215.395
2.79967,221.410
2.80393,224.149
2.80819,228.197
2.81245,230.503
2.81672,230.015
2.82098,226.608
2.82524,222.005
2.82950,218.696
2.83376,223.836
2.83802,226.464
2.84228,226.193
2.84654,222.149
2.85081,221.574
2.85507,223.796
2.85933,223.889
2.86359,221.306
2.86785,230.129
2.87211,229.984
2.87637,222.918
2.88064,214.313
2.88490,223.698
2.88916,238.607
2.89342,238.368
2.89768,225.250
2.90194,236.290
2.90620,233.393
2.91046,233.202
2.91473,234.153
2.91899,233.189
2.92325,229.417
2.92751,228.350
2.93177,230.423
2.93603,229.199
2.94029,227.410
2.94455,228.235
2.94882,229.113
2.95308,231.781
2.95734,235.408
2.96160,239.166
2.96586,240.393
2.97012,236.670
2.97438,233.947
2.97865,235.355
2.98291,238.399
2.98717,237.248
2.99143,231.869
2.99569,229.967
2.99995,232.741
3.00421,240.169
3.00847,240.475
3.01274,240.195
3.01700,239.787
3.02126,237.075
3.02552,236.066
3.02978,236.344
3.03404,237.801
3.03830,240.761
3.04256,237.667
3.04683,234.071
3.05109,235.501
3.05535,243.076
3.05961,245.568
3.06387,238.811
3.06813,226.574
3.07239,225.120
3.07665,228.260
3.08092,233.087
3.08518,236.665
3.08944,239.193
3.09370,240.410
3.09796,240.361
3.10222,239.282
3.10648,221.683
3.11075,232.301
3.11501,237.975
3.11927,233.333
3.12353,227.013
3.12779,228.359
3.13205,233.355
3.13631,235.667
3.14057,242.954
3.14484,238.459
3.14910,230.297
3.15336,222.521
3.15762,220.863
3.16188,224.177
3.16614,229.907
3.17040,235.760
3.17466,247.769
3.17893,239.464
3.18319,232.087
3.18745,234.084
3.19171,237.559
3.19597,239.639
3.20023,238.896
3.20449,238.344
3.20876,228.066
3.21302,232.120
3.21728,230.421
3.22154,221.557
3.22580,218.774
3.23006,223.663
3.23432,232.902
3.23858,236.412
3.24285,227.004
3.24711,226.601
3.25137,231.164
3.25563,240.809
3.25989,243.311
3.26415,238.638
3.26841,231.632
3.27267,227.590
3.27694,237.521
3.28120,234.295
3.28546,230.792
3.28972,232.397
3.29398,235.800
3.29824,233.727
3.30250,226.747
3.30676,220.266
3.31103,235.098
3.31529,234.747
3.31955,234.000
3.32381,231.454
3.32807,230.583
3.33233,231.942
3.33659,236.781
3.34086,240.474
3.34512,233.359
3.34938,228.000
3.35364,225.135
3.35790,228.353
3.36216,237.000
3.36642,239.944
3.37068,238.033
3.37495,233.126
3.37921,232.111
3.38347,226.038
3.38773,224.918
3.39199,230.419
3.39625,236.685
3.40051,238.372
3.40477,235.911
3.40904,232.761
3.41330,226.738
3.41756,231.421
3.42182,234.244
3.42608,229.727
3.43034,223.062
3.43460,220.142
3.43886,223.301
3.44313,228.124
3.44739,233.353
3.45165,227.951
3.45591,224.832
3.46017,227.643
3.46443,233.667
3.46869,235.311
3.47296,231.341
3.47722,226.552
3.48148,225.761
3.48574,226.587
3.49000,225.295
3.49426,219.872
3.49852,219.982
3.50278,224.842
3.50705,227.668
3.51131,226.831
3.51557,220.115
3.51983,223.450
3.52409,228.160
3.52835,230.475
3.53261,228.763
3.53687,225.882
3.54114,224.333
3.54540,224.306
3.54966,220.643
3.55392,223.617
3.55818,227.122
3.56244,227.916
3.56670,223.716
3.57097,221.545
3.57523,221.723
3.57949,221.760
3.58375,221.333
3.58801,222.069
3.59227,223.760
3.59653,225.523
3.60079,225.568
3.60506,225.503
3.60932,225.781
3.61358,225.741
3.61784,220.563
3.62210,219.109
3.62636,218.616
3.63062,217.918
3.63488,218.016
3.63915,218.667
3.64341,218.071
3.64767,218.924
3.65193,217.146
3.65619,222.000
3.66045,222.973
3.66471,217.237
3.66897,216.120
3.67324,220.596
3.67750,221.386
3.68176,217.929
3.68602,220.667
3.69028,216.446
3.69454,214.716
3.69880,217.752
3.70307,218.497
3.70733,215.175
3.71159,213.321
3.71585,214.410
3.72011,213.820
3.72437,216.040
3.72863,219.104
3.73289,217.667
3.73716,210.849
3.74142,204.397
3.74568,201.863
3.74994,200.432
3.75420,197.091
3.75846,198.011
3.76272,202.831
3.76698,211.213
3.77125,209.585
3.77551,200.931
3.77977,191.102
3.78403,185.060
3.78829,198.144
3.79255,194.621
3.79681,181.902
3.80107,169.464
3.80534,171.362
3.80960,183.661
3.81386,187.510
3.81812,182.151
3.82238,179.104
3.82664,176.993
3.83090,175.100
3.83517,176.552
3.83943,181.051
3.84369,182.146
3.84795,177.437
3.85221,169.492
3.85647,153.891
3.86073,157.546
3.86499,162.756
3.86926,166.858
3.87352,168.180
3.87778,167.060
3.88204,164.528
3.88630,162.328
3.89056,164.015
3.89482,163.335
3.89908,161.333
3.90335,157.658
3.90761,153.960
3.91187,153.940
3.91613,159.275
3.92039,164.630
3.92465,157.486
3.92891,155.499
3.93318,152.508
3.93744,152.432
3.94170,155.018
3.94596,157.546
3.95022,157.426
3.95448,156.574
3.95874,152.876
3.96300,148.787
3.96727,144.913
3.97153,143.248
3.97579,145.929
3.98005,149.000
3.98431,152.636
3.98857,154.530
3.99283,150.945
3.99709,148.248
4.00136,145.000
4.00562,144.197
4.00988,144.812
4.01414,145.978
4.01840,145.796
4.02266,145.195
4.02692,148.470
4.03119,141.750
4.03545,136.441
4.03971,135.754
4.04397,140.481
4.04823,143.206
4.05249,142.126
4.05675,139.078
4.06101,136.887
4.06528,140.404
4.06954,142.448
4.07380,139.891
4.07806,138.071
4.08232,137.862
4.08658,134.679
4.09084,129.279
4.09510,135.324
4.09937,145.153
4.10363,147.596
4.10789,140.220
4.11215,137.000
4.11641,139.355
4.12067,138.042
4.12493,131.956
4.12919,133.213
4.13346,133.066
4.13772,133.694
4.14198,134.000
4.14624,134.301
4.15050,135.182
4.15476,135.530
4.15902,136.000
4.16329,139.016
4.16755,136.689
4.17181,133.916
4.17607,134.570
4.18033,136.639
4.18459,138.268
4.18885,138.257
4.19311,137.246
4.19738,131.481
4.20164,129.333
4.20590,126.880
4.21016,126.871
4.21442,127.851
4.21868,128.923
4.22294,129.579
4.22720,129.051
4.23147,134.322
4.23573,136.242
4.23999,131.022
4.24425,123.339
4.24851,125.000
4.25277,134.876
4.25703,136.792
4.26129,129.738
4.26556,131.213
4.26982,129.284
4.27408,127.333
4.27834,127.333
4.28260,129.005
4.28686,131.158
4.29112,132.678
4.29539,134.038
4.29965,129.144
4.30391,131.359
4.30817,133.399
4.31243,132.317
4.31669,129.809
4.32095,127.902
4.32521,128.062
4.32948,129.781
4.33374,127.667
4.33800,126.563
4.34226,126.281
4.34652,127.240
4.35078,129.299
4.35504,128.918
4.35930,124.743
4.36357,121.142
4.36783,124.199
4.37209,125.060
4.37635,126.851
4.38061,128.971
4.38487,131.000
4.38913,130.248
4.39339,126.944
4.39766,124.388
4.40192,121.162
4.40618,123.149
4.41044,126.896
4.41470,129.774
4.41896,131.333
4.42322,129.563
4.42749,124.452
4.43175,120.756
4.43601,129.022
4.44027,127.945
4.44453,127.403
4.44879,126.377
4.45305,126.439
4.45731,125.284
4.46158,126.907
4.46584,126.546
4.47010,128.197
4.47436,126.896
4.47862,126.820
4.48288,127.831
4.48714,128.503
4.49141,128.000
4.49567,124.902
4.49993,122.126
4.50419,125.448
4.50845,126.583
4.51271,127.093
4.51697,126.220
4.52123,125.738
4.52550,126.530
4.52976,129.000
4.53402,130.814
4.53828,123.661
4.54254,125.191
4.54680,127.339
4.55106,126.776
4.55532,125.508
4.55959,125.361
4.56385,128.273
4.56811,131.146
4.57237,123.803
4.57663,124.536
4.58089,128.332
4.58515,131.945
4.58941,127.760
4.59368,121.448
4.59794,123.896
4.60220,131.568
4.60646,129.667
4.61072,127.754
4.61498,125.525
4.61924,123.179
4.62351,123.142
4.62777,124.066
4.63203,124.747
4.63629,125.388
4.64055,131.568
4.64481,127.406
4.64907,122.537
4.65333,120.820
4.65760,124.333
4.66186,126.956
4.66612,127.322
4.67038,125.366
4.67464,130.322
4.67890,127.000
4.68316,125.998
4.68742,126.996
4.69169,130.290
4.69595,129.253
4.70021,124.603
4.70447,119.989
4.70873,121.807
4.71299,120.104
4.71725,118.940
4.72151,121.086
4.72578,124.260
4.73004,125.951
4.73430,123.355
4.73856,120.588
4.74282,115.907
4.74708,119.408
4.75134,123.062
4.75561,123.131
4.75987,122.381
4.76413,121.098
4.76839,123.650
4.77265,125.521
4.77691,123.668
4.78117,121.219
4.78543,119.698
4.78970,122.042
4.79396,124.377
4.79822,125.251
4.80248,124.073
4.80674,122.541
4.81100,122.745
4.81526,124.191
4.81952,126.153
4.82379,126.605
4.82805,125.745
4.83231,124.743
4.83657,125.734
4.84083,127.774
4.84509,124.836
4.84935,126.188
4.85361,127.925
4.85788,126.464
4.86214,123.550
4.86640,121.013
4.87066,122.153
4.87492,124.093
4.87918,122.122
4.88344,119.454
4.88771,122.066
4.89197,127.454
4.89623,127.279
4.90049,120.898
4.90475,116.018
4.90901,117.158
4.91327,123.703
4.91753,121.197
4.92180,120.016
4.92606,121.390
4.93032,123.623
4.93458,123.973
4.93884,121.111
4.94310,117.710
4.94736,122.770
4.95162,123.383
4.95589,123.539
4.96015,122.055
4.96441,119.967
4.96867,119.009
4.97293,120.421
4.97719,121.805
4.98145,117.831
4.98571,119.131
4.98998,121.599
4.99424,124.341
4.99850,122.863
5.00276,120.616
5.00702,119.614
5.01128,121.076
5.01554,120.719
5.01981,122.607
5.02407,125.426
5.02833,126.104
5.03259,123.024
5.03685,119.492
5.04111,119.727
5.04537,122.843
5.04963,120.984
5.05390,120.878
5.05816,121.253
5.06242,122.372
5.06668,124.497
5.07094,124.508
5.07520,124.514
5.07946,124.153
5.08372,120.013
5.08799,120.066
5.09225,120.514
5.09651,122.546
5.10077,125.038
5.10503,126.275
5.10929,127.069
5.11355,126.076
5.11782,124.166
5.12208,121.295
5.12634,117.672
5.13060,116.160
5.13486,120.093
5.13912,124.153
5.14338,123.561
5.14764,119.260
5.15191,112.918
5.15617,119.891
5.16043,127.627
5.16469,128.738
5.16895,124.723
5.17321,120.958
5.17747,122.475
5.18173,125.233
5.18600,125.284
5.19026,124.727
5.19452,124.634
5.19878,124.556
5.20304,124.459
5.20730,123.248
5.21156,122.399
5.21583,121.339
5.22009,121.552
5.22435,121.829
5.22861,123.208
5.23287,123.658
5.23713,123.186
5.24139,122.448
5.24565,122.362
5.24992,122.013
5.25418,121.492
5.25844,122.009
5.26270,122.004
5.26696,123.913
5.27122,126.945
5.27548,127.668
5.27974,126.727
5.28401,124.914
5.28827,126.596
5.29253,126.268
5.29679,123.679
5.30105,121.607
5.30531,119.787
5.30957,121.035
5.31383,122.171
5.31810,122.164
5.32236,120.876
5.32662,117.774
5.33088,114.809
5.33514,116.865
5.33940,122.204
5.34366,125.831
5.34793,125.718
5.35219,124.954
5.35645,122.929
5.36071,123.914
5.36497,126.479
5.36923,126.410
5.37349,124.328
5.37775,121.597
5.38202,120.803
5.38628,121.124
5.39054,120.725
5.39480,117.967
5.39906,116.434
5.40332,117.974
5.40758,123.557
5.41184,124.993
5.41611,123.175
5.42037,119.590
5.42463,127.592
5.42889,122.231
5.43315,117.454
5.43741,119.100
5.44167,124.290
5.44593,127.902
5.45020,127.268
5.45446,124.311
5.45872,122.667
5.46298,122.324
5.46724,121.322
5.47150,119.000
5.47576,117.333
5.48003,117.333
5.48429,118.667
5.48855,119.654
5.49281,122.421
5.49707,119.366
5.50133,116.630
5.50559,117.860
5.50985,121.781
5.51412,123.215
5.51838,122.410
5.52264,119.803
5.52690,128.000
5.53116,126.488
5.53542,123.628
5.53968,117.714
5.54394,114.437
5.54821,116.115
5.55247,121.973
5.55673,127.288
5.56099,125.923
5.56525,122.302
5.56951,120.333
5.57377,120.579
5.57803,124.000
5.58230,126.683
5.58656,127.399
5.59082,125.825
5.59508,124.000
5.59934,121.454
5.60360,122.186
5.60786,124.922
5.61213,123.727
5.61639,120.270
5.62065,118.874
5.62491,121.333
5.62917,118.426
5.63343,117.931
5.63769,118.257
5.64195,117.863
5.64622,118.359
5.65048,119.180
5.65474,119.914
5.65900,120.333
5.66326,121.454
5.66752,122.024
5.67178,120.787
5.67604,118.219
5.68031,119.765
5.68457,124.000
5.68883,123.962
5.69309,119.967
5.69735,116.122
5.70161,119.142
5.70587,121.024
5.71013,119.612
5.71440,116.191
5.71866,114.556
5.72292,114.807
5.72718,116.262
5.73144,123.683
5.73570,121.860
5.73996,120.464
5.74423,119.592
5.74849,119.142
5.75275,120.989
5.75701,122.931
5.76127,124.557
5.76553,119.645
5.76979,120.530
5.77405,121.610
5.77832,121.350
5.78258,121.056
5.78684,121.860
5.79110,124.765
5.79536,126.614
5.79962,118.417
5.80388,116.743
5.80815,116.184
5.81241,117.333
5.81667,119.000
5.82093,120.333
5.82519,120.863
5.82945,119.858
5.83371,127.667
5.83797,123.126
5.84224,119.295
5.84650,119.322
5.85076,123.503
5.85502,123.825
5.85928,120.486
5.86354,116.333
5.86780,117.317
5.87206,121.803
5.87633,125.798
5.88059,125.306
5.88485,123.000
5.88911,119.885
5.89337,119.557
5.89763,118.417
5.90189,118.113
5.90615,118.934
5.91042,119.840
5.91468,119.379
5.91894,118.383
5.92320,118.270
5.92746,119.667
5.93172,122.000
5.93598,123.199
5.94025,119.559
5.94451,114.120
5.94877,111.180
5.95303,112.056
5.95729,116.120
5.96155,121.969
5.96581,125.732
5.97007,117.989
5.97434,117.774
5.97860,118.778
5.98286,118.448
5.98712,118.452
5.99138,118.805
5.99564,118.896
5.99990,118.333
6.00416,117.333
6.00843,118.295
6.01269,122.009
6.01695,122.277
6.02121,121.765
6.02547,119.882
6.02973,117.803
6.03399,117.000
6.03825,117.667
6.04252,117.000
6.04678,116.164
6.05104,116.000
6.05530,117.000
6.05956,118.230
6.06382,119.557
6.06808,120.698
6.07235,127.683
6.07661,123.843
6.08087,118.741
6.08513,114.530
6.08939,112.667
6.09365,113.791
6.09791,117.180
6.10217,119.842
6.10644,120.492
6.11070,123.738
6.11496,123.785
6.11922,119.902
6.12348,114.852
6.12774,112.809
6.13200,116.000
6.13626,119.607
6.14053,120.042
6.14479,117.747
6.14905,115.885
6.15331,113.854
6.15757,112.667
6.16183,113.268
6.16609,113.271
6.17035,112.883
6.17462,111.519
6.17888,111.767
6.18314,110.998
6.18740,110.219
6.19166,109.474
6.19592,110.109
6.20018,114.049
6.20445,116.681
6.20871,117.719
6.21297,112.924
6.21723,108.434
6.22149,109.428
6.22575,115.011
6.23001,117.322
6.23427,116.328
6.23854,114.000
