X,Y
0.55397,128.1709
0.55823,125.2268
0.56249,124.0042
0.56675,125.0707
0.57101,125.8186
0.57527,123.1878
0.57954,120.0844
0.58380,119.6297
0.58806,119.5992
0.59232,122.9620
0.59658,127.8059
0.60084,127.8555
0.60510,124.4768
0.60937,120.9030
0.61363,119.1435
0.61789,119.3766
0.62215,121.9473
0.62641,119.9378
0.63067,117.7384
0.63493,118.7479
0.63919,121.7574
0.64346,125.0000
0.64772,126.3713
0.65198,126.6983
0.65624,123.6920
0.66050,124.6667
0.66476,126.1224
0.66902,126.3143
0.67328,124.5000
0.67755,123.0443
0.68181,122.0506
0.68607,121.5475
0.69033,122.6413
0.69459,124.1192
0.69885,125.4430
0.70311,124.9557
0.70737,122.5253
0.71164,120.6667
0.71590,119.3333
0.72016,119.4726
0.72442,119.4916
0.72868,124.2120
0.73294,125.7342
0.73720,122.7859
0.74147,120.3186
0.74573,122.9947
0.74999,125.2194
0.75425,125.8660
0.75851,126.7700
0.76277,128.0000
0.76703,128.7089
0.77129,126.8122
0.77556,123.7279
0.77982,119.6667
0.78408,117.9198
0.78834,117.4061
0.79260,121.5886
0.79686,121.1087
0.80112,121.8312
0.80538,122.9905
0.80965,124.4705
0.81391,123.3112
0.81817,122.3544
0.82243,120.8903
0.82669,125.6835
0.83095,124.0854
0.83521,120.3797
0.83948,117.6667
0.84374,117.4536
0.84800,120.5559
0.85226,124.0633
0.85652,126.3913
0.86078,119.9177
0.86504,121.9515
0.86930,126.9578
0.87357,129.0538
0.87783,127.6814
0.88209,123.7015
0.88635,121.6920
0.89061,119.3439
0.89487,117.6582
0.89913,120.6825
0.90339,121.3671
0.90766,121.3038
0.91192,124.1962
0.91618,127.1825
0.92044,127.4641
0.92470,122.8397
0.92896,120.2405
0.93322,121.5875
0.93748,122.9705
0.94175,122.0654
0.94601,120.7743
0.95027,118.9008
0.95453,118.7553
0.95879,118.9230
0.96305,122.3819
0.96731,120.1034
0.97158,116.9367
0.97584,117.2616
0.98010,120.8565
0.98436,124.1814
0.98862,124.7342
0.99288,123.8386
0.99714,124.8523
1.00140,126.0000
1.00567,126.3333
1.00993,126.0000
1.01419,125.0865
1.01845,125.0897
1.02271,123.2405
1.02697,122.2373
1.03123,125.8376
1.03549,125.2574
1.03976,122.6498
1.04402,120.5359
1.04828,120.0021
1.05254,119.3333
1.05680,120.8186
1.06106,121.1498
1.06532,120.0443
1.06958,122.5886
1.07385,126.0591
1.07811,127.0000
1.08237,126.1371
1.08663,123.7363
1.09089,121.6751
1.09515,120.6129
1.09941,120.0338
1.10368,119.8745
1.10794,120.6667
1.11220,122.1297
1.11646,123.2911
1.12072,124.4926
1.12498,124.4894
1.12924,124.6139
1.13350,125.3502
1.13777,123.5116
1.14203,123.1519
1.14629,126.1846
1.15055,127.5211
1.15481,123.1909
1.15907,119.8608
1.16333,119.0000
1.16759,121.6034
1.17186,121.4989
1.17612,122.2743
1.18038,123.5559
1.18464,124.3059
1.18890,124.5854
1.19316,121.9198
1.19742,118.8871
1.20169,123.1181
1.20595,124.8956
1.21021,126.1308
1.21447,123.8629
1.21873,120.6181
1.22299,119.2753
1.22725,121.3333
1.23151,124.1540
1.23578,123.5886
1.24004,122.6667
1.24430,123.6667
1.24856,124.7089
1.25282,126.3186
1.25708,124.7996
1.26134,121.6667
1.26560,119.0327
1.26987,124.8207
1.27413,125.5696
1.27839,125.7975
1.28265,123.8576
1.28691,123.0000
1.29117,123.1646
1.29543,125.5992
1.29969,127.9451
1.30396,120.1582
1.30822,119.3133
1.31248,119.7384
1.31674,120.7099
1.32100,121.9135
1.32526,123.1266
1.32952,123.6667
1.33379,124.8956
1.33805,122.6287
1.34231,121.3080
1.34657,121.6667
1.35083,123.3365
1.35509,126.9747
1.35935,127.3238
1.36361,125.0127
1.36788,121.1424
1.37214,118.0000
1.37640,119.8449
1.38066,122.9030
1.38492,124.2394
1.38918,124.3502
1.39344,124.7215
1.39770,125.4008
1.40197,126.6709
1.40623,129.2004
1.41049,128.4768
1.41475,128.6160
1.41901,127.3871
1.42327,124.1709
1.42753,120.2732
1.43180,119.6203
1.43606,120.4008
1.44032,118.8903
1.44458,119.2489
1.44884,121.0169
1.45310,121.7911
1.45736,121.8186
1.46162,120.2046
1.46589,119.2616
1.47015,117.2606
1.47441,123.3333
1.47867,123.2743
1.48293,122.8565
1.48719,121.3534
1.49145,119.6456
1.49571,120.1097
1.49998,122.0000
1.50424,124.3966
1.50850,122.7215
1.51276,121.5675
1.51702,123.4262
1.52128,126.7226
1.52554,125.1350
1.52980,121.5781
1.53407,120.9662
1.53833,123.1973
1.54259,121.8122
1.54685,125.6255
1.55111,128.4219
1.55537,127.8913
1.55963,124.6498
1.56390,121.8070
1.56816,122.0000
1.57242,123.8302
1.57668,122.6582
1.58094,121.3186
1.58520,120.1350
1.58946,120.3059
1.59372,122.4831
1.59799,123.4399
1.60225,123.0000
1.60651,122.3861
1.61077,123.9219
1.61503,126.0000
1.61929,125.3924
1.62355,123.4114
1.62781,124.9198
1.63208,128.3629
1.63634,128.3882
1.64060,124.9768
1.64486,124.2342
1.64912,127.7384
1.65338,127.2658
1.65764,122.7162
1.66191,120.5675
1.66617,122.6667
1.67043,124.8143
1.67469,123.9357
1.67895,117.6920
1.68321,120.4167
1.68747,123.9072
1.69173,124.8207
1.69600,123.6667
1.70026,121.9293
1.70452,121.1350
1.70878,121.0000
1.71304,126.0612
1.71730,125.8987
1.72156,126.8312
1.72582,127.2584
1.73009,126.1456
1.73435,124.0000
1.73861,121.8734
1.74287,121.0992
1.74713,123.6055
1.75139,125.3724
1.75565,125.8228
1.75991,124.4557
1.76418,124.0084
1.76844,123.1129
1.77270,125.5823
1.77696,126.7078
1.78122,124.1688
1.78548,124.0591
1.78974,124.0000
1.79401,122.9979
1.79827,122.0316
1.80253,121.3913
1.80679,120.3840
1.81105,119.3913
1.81531,124.7553
1.81957,123.3333
1.82383,122.9367
1.82810,124.3333
1.83236,121.0823
1.83662,118.1530
1.84088,122.5654
1.84514,128.2606
1.84940,125.7722
1.85366,125.2036
1.85792,125.9451
1.86219,126.3966
1.86645,127.0000
1.87071,127.0538
1.87497,125.7046
1.87923,124.4800
1.88349,121.7321
1.88775,126.0686
1.89201,131.1435
1.89628,129.5918
1.90054,124.6097
1.90480,121.6751
1.90906,123.7468
1.91332,126.6667
1.91758,125.3312
1.92184,124.5116
1.92611,127.0000
1.93037,129.4662
1.93463,128.7131
1.93889,125.9209
1.94315,126.7848
1.94741,131.5432
1.95167,124.9705
1.95593,123.3091
1.96020,123.1561
1.96446,124.5021
1.96872,126.1055
1.97298,126.2563
1.97724,125.5401
1.98150,123.5527
1.98576,123.7574
1.99002,126.3892
1.99429,129.2194
1.99855,128.9051
2.00281,126.4620
2.00707,123.8238
2.01133,123.3207
2.01559,122.9873
2.01985,127.3333
2.02412,128.1508
2.02838,127.2954
2.03264,126.1002
2.03690,125.4367
2.04116,126.7859
2.04542,129.3713
2.04968,132.3217
2.05394,130.5759
2.05821,126.6667
2.06247,123.2700
2.06673,124.0622
2.07099,127.0000
2.07525,128.4156
2.07951,127.0000
2.08377,124.0000
2.08803,130.4641
2.09230,129.3333
2.09656,128.3376
2.10082,129.2268
2.10508,129.5970
2.10934,130.2679
2.11360,129.7089
2.11786,129.6857
2.12212,128.7869
2.12639,131.7880
2.13065,132.1013
2.13491,129.0475
2.13917,127.6814
2.14343,129.0411
2.14769,127.2363
2.15195,123.2363
2.15622,129.0844
2.16048,133.0665
2.16474,133.2911
2.16900,128.7205
2.17326,127.0169
2.17752,128.3333
2.18178,129.0928
2.18604,128.2468
2.19031,131.4262
2.19457,131.5559
2.19883,130.6667
2.20309,128.6667
2.20735,127.6667
2.21161,127.7394
2.21587,130.6667
2.22013,132.3871
2.22440,125.9262
2.22866,127.0000
2.23292,129.0506
2.23718,130.0633
2.24144,130.6899
2.24570,129.6667
2.24996,128.0464
2.25423,127.4515
2.25849,123.0738
2.26275,127.4019
2.26701,133.0338
2.27127,135.3333
2.27553,133.0000
2.27979,130.3597
2.28405,129.7553
2.28832,129.5295
2.29258,132.0464
2.29684,131.7658
2.30110,129.0802
2.30536,126.0612
2.30962,128.6667
2.31388,135.8217
2.31814,137.7764
2.32241,133.8407
2.32667,133.1160
2.33093,131.4968
2.33519,133.7215
2.33945,137.6466
2.34371,139.6667
2.34797,136.3850
2.35223,135.9874
2.35650,139.0000
2.36076,133.6772
2.36502,133.0665
2.36928,132.7890
2.37354,134.3228
2.37780,137.1624
2.38206,138.4061
2.38633,135.8101
2.39059,132.9926
2.39485,134.3376
2.39911,137.0116
2.40337,137.0211
2.40763,135.0612
2.41189,136.4937
2.41615,139.1203
2.42042,139.3797
2.42468,135.6667
2.42894,135.2532
2.43320,136.4557
2.43746,135.0970
2.44172,133.6667
2.44598,136.4494
2.45024,141.1255
2.45451,140.8650
2.45877,136.7553
2.46303,134.7616
2.46729,138.3122
2.47155,143.8819
2.47581,146.5580
2.48007,146.7574
2.48433,144.3027
2.48860,141.1266
2.49286,138.3386
2.49712,145.1920
2.50138,146.1973
2.50564,147.2194
2.50990,144.6667
2.51416,140.9958
2.51843,139.2236
2.52269,140.4726
2.52695,142.9504
2.53121,146.0000
2.53547,147.9641
2.53973,149.6414
2.54399,148.6698
2.54825,146.1287
2.55252,145.1445
2.55678,146.6835
2.56104,149.0380
2.56530,146.3333
2.56956,147.6086
2.57382,148.1308
2.57808,148.1192
2.58234,146.5633
2.58661,146.2658
2.59087,146.3966
2.59513,147.1340
2.59939,152.4177
2.60365,150.3987
2.60791,148.3797
2.61217,146.8470
2.61644,146.8376
2.62070,147.8281
2.62496,149.6667
2.62922,150.3333
2.63348,150.0464
2.63774,148.2964
2.64200,147.4388
2.64626,144.6667
2.65053,144.4916
2.65479,144.2278
2.65905,144.6118
2.66331,145.9325
2.66757,141.4662
2.67183,145.9684
2.67609,151.1941
2.68035,152.1719
2.68462,150.9051
2.68888,148.9652
2.69314,149.0000
2.69740,151.0601
2.70166,154.4156
2.70592,149.4947
2.71018,139.2911
2.71444,134.1899
2.71871,142.5338
2.72297,154.0897
2.72723,157.6414
2.73149,153.2278
2.73575,141.6013
2.74001,142.8555
2.74427,149.7426
2.74854,155.7532
2.75280,152.0000
2.75706,143.6171
2.76132,145.0506
2.76558,153.2036
2.76984,147.1055
2.77410,146.6994
2.77836,145.1266
2.78263,144.7331
2.78689,146.0549
2.79115,146.9694
2.79541,144.9409
2.79967,140.8987
2.80393,139.3249
2.80819,139.3586
2.81245,139.3755
2.81672,141.5074
2.82098,145.1941
2.82524,146.8238
2.82950,145.3586
2.83376,141.8397
2.83802,144.9367
2.84228,143.5559
2.84654,142.3249
2.85081,141.8555
2.85507,138.7489
2.85933,136.0992
2.86359,140.7342
2.86785,147.7046
2.87211,144.7300
2.87637,141.5854
2.88064,138.1772
2.88490,138.5601
2.88916,140.8734
2.89342,141.0717
2.89768,138.7257
2.90194,135.0000
2.90620,142.6266
2.91046,143.8703
2.91473,142.8354
2.91899,138.1656
2.92325,135.1962
2.92751,136.2922
2.93177,138.6160
2.93603,140.3333
2.94029,131.1835
2.94455,131.9198
2.94882,134.1013
2.95308,135.7363
2.95734,136.0970
2.96160,134.7321
2.96586,131.9409
2.97012,130.0781
2.97438,134.2890
2.97865,137.1530
2.98291,138.6540
2.98717,135.7932
2.99143,133.1118
2.99569,133.4272
2.99995,134.2110
3.00421,134.6962
3.00847,128.3418
3.01274,131.3734
3.01700,133.5738
3.02126,132.7173
3.02552,133.5928
3.02978,135.5000
3.03404,132.6118
3.03830,129.2310
3.04256,125.6646
3.04683,129.2120
3.05109,133.0633
3.05535,133.8829
3.05961,132.1498
3.06387,130.6087
3.06813,131.3882
3.07239,131.9483
3.07665,144.5633
3.08092,140.6371
3.08518,133.3755
3.08944,129.2342
3.09370,127.9536
3.09796,129.7321
3.10222,131.7932
3.10648,131.7363
3.11075,129.9072
3.11501,131.5464
3.11927,129.2658
3.12353,126.5158
3.12779,126.5612
3.13205,132.2447
3.13631,133.9789
3.14057,132.6635
3.14484,129.0042
3.14910,128.6825
3.15336,129.6667
3.15762,133.2985
3.16188,136.9262
3.16614,136.2795
3.17040,130.0633
3.17466,126.4061
3.17893,121.9641
3.18319,123.8534
3.18745,127.0380
3.19171,127.7395
3.19597,122.9346
3.20023,119.4757
3.20449,123.2785
3.20876,131.5179
3.21302,128.5612
3.21728,128.0517
3.22154,127.9958
3.22580,127.3154
3.23006,127.5295
3.23432,127.3618
3.23858,128.5738
3.24285,128.6667
3.24711,131.9072
3.25137,127.4399
3.25563,125.0000
3.25989,128.1044
3.26415,129.3924
3.26841,127.3238
3.27267,126.9578
3.27694,128.4662
3.28120,126.7933
3.28546,123.3333
3.28972,123.5527
3.29398,128.6614
3.29824,129.4051
3.30250,127.9979
3.30676,126.9873
3.31103,128.3291
3.31529,129.9241
3.31955,129.5348
3.32381,127.9367
3.32807,127.5527
3.33233,127.9894
3.33659,130.6783
3.34086,134.5570
3.34512,137.3091
3.34938,132.0232
3.35364,128.6234
3.35790,124.9156
3.36216,124.3650
3.36642,126.6667
3.37068,128.4779
3.37495,127.9747
3.37921,127.4905
3.38347,129.7953
3.38773,127.7859
3.39199,125.2236
3.39625,121.9884
3.40051,121.8186
3.40477,121.8375
3.40904,123.5949
3.41330,124.6044
3.41756,123.6371
3.42182,125.5844
3.42608,127.4346
3.43034,127.1677
3.43460,124.9283
3.43886,122.7743
3.44313,123.1266
3.44739,123.7078
3.45165,128.4599
3.45591,128.4662
3.46017,128.4726
3.46443,128.6667
3.46869,129.3945
3.47296,128.8080
3.47722,126.4093
3.48148,125.3587
3.48574,124.0148
3.49000,123.3407
3.49426,123.2405
3.49852,124.9504
3.50278,127.3924
3.50705,127.0000
3.51131,124.3502
3.51557,121.0496
3.51983,121.3333
3.52409,123.1983
3.52835,125.8987
3.53261,128.5928
3.53687,129.2806
3.54114,127.2954
3.54540,125.2025
3.54966,123.1835
3.55392,118.4979
3.55818,124.0728
3.56244,129.7300
3.56670,131.7743
3.57097,130.4515
3.57523,126.7943
3.57949,125.0760
3.58375,125.0158
3.58801,118.6540
3.59227,119.6751
3.59653,122.0127
3.60079,122.0517
3.60506,123.6878
3.60932,123.7078
3.61358,125.9831
3.61784,126.9198
3.62210,122.3797
3.62636,123.6667
3.63062,125.3038
3.63488,124.5686
3.63915,122.6667
3.64341,121.5496
3.64767,123.0802
3.65193,125.5464
3.65619,124.3397
3.66045,125.6435
3.66471,127.3333
3.66897,125.8260
3.67324,122.9662
3.67750,121.2046
3.68176,121.2658
3.68602,120.5454
3.69028,128.0000
3.69454,125.3070
3.69880,122.3966
3.70307,121.5833
3.70733,123.9008
3.71159,125.0000
3.71585,126.1477
3.72011,125.6160
3.72437,123.6582
3.72863,122.0728
3.73289,121.7933
3.73716,123.6445
3.74142,126.3312
3.74568,126.4019
3.74994,124.5823
3.75420,122.6055
3.75846,120.5063
3.76272,122.2627
3.76698,123.6203
3.77125,123.3987
3.77551,122.3333
3.77977,121.7542
3.78403,123.5696
3.78829,126.1203
3.79255,125.8017
3.79681,123.9019
3.80107,122.0633
3.80534,121.5221
3.80960,123.3249
3.81386,124.0000
3.81812,124.1646
3.82238,123.4947
3.82664,125.6835
3.83090,126.0854
3.83517,123.0970
3.83943,120.5232
3.84369,121.9620
3.84795,125.8671
3.85221,125.4388
3.85647,120.0612
3.86073,118.3312
3.86499,119.8903
3.86926,122.6456
3.87352,124.0612
3.87778,124.4430
3.88204,123.4863
3.88630,123.2278
3.89056,124.0000
3.89482,124.3333
3.89908,124.9357
3.90335,124.3207
3.90761,123.5686
3.91187,122.6160
3.91613,123.6762
3.92039,126.3544
3.92465,127.6498
3.92891,129.2553
3.93318,125.7289
3.93744,122.2447
3.94170,121.2068
3.94596,123.2089
3.95022,126.6013
3.95448,127.4937
3.95874,126.8196
3.96300,120.1709
3.96727,120.0000
3.97153,121.3333
3.97579,123.6181
3.98005,121.8650
3.98431,119.9135
3.98857,122.5527
3.99283,128.6171
3.99709,128.4135
4.00136,125.8291
4.00562,123.0000
4.00988,121.4441
4.01414,123.4473
4.01840,125.0475
4.02266,125.6667
4.02692,125.6382
4.03119,122.3397
4.03545,120.3365
4.03971,120.3333
4.04397,121.6762
4.04823,123.3460
4.05249,125.3049
4.05675,124.2827
4.06101,123.3017
4.06528,121.3713
4.06954,122.4441
4.07380,124.3840
4.07806,124.3049
4.08232,124.2700
4.08658,124.3534
4.09084,126.2110
4.09510,127.1730
4.09937,127.3776
4.10363,124.7141
4.10789,121.3840
4.11215,120.6667
4.11641,121.6667
4.12067,122.8470
4.12493,123.0464
4.12919,122.5316
4.13346,113.4578
4.13772,119.6783
4.14198,126.3165
4.14624,128.7964
4.15050,126.7616
4.15476,123.2310
4.15902,121.0000
4.16329,121.2753
4.16755,126.6181
4.17181,125.5485
4.17607,123.4515
4.18033,122.3534
4.18459,125.6561
4.18885,129.3333
4.19311,126.9916
4.19738,122.3154
4.20164,118.2025
4.20590,120.4937
4.21016,123.2869
4.21442,126.7025
4.21868,127.3354
4.22294,125.9251
4.22720,124.0000
4.23147,122.8091
4.23573,121.0232
4.23999,123.9947
4.24425,126.9662
4.24851,126.0464
4.25277,123.1413
4.25703,120.6139
4.26129,121.4726
4.26556,122.1804
4.26982,129.1878
4.27408,128.6814
4.27834,127.3333
4.28260,123.9726
4.28686,120.9662
4.29112,119.6667
4.29539,120.5696
4.29965,122.1582
4.30391,119.8439
4.30817,120.2616
4.31243,120.6793
4.31669,121.0781
4.32095,120.9599
4.32521,120.9694
4.32948,120.9789
4.33374,120.6435
4.33800,117.2257
4.34226,120.2099
4.34652,125.3502
4.35078,127.1287
4.35504,126.8376
4.35930,123.8080
4.36357,122.0549
4.36783,122.0643
4.37209,120.5549
4.37635,122.4167
4.38061,122.9705
4.38487,121.7426
4.38913,120.4451
4.39339,120.8080
4.39766,123.2025
4.40192,127.0000
4.40618,127.6329
4.41044,124.5211
4.41470,123.4008
4.41896,126.0179
4.42322,126.3207
4.42749,123.0612
4.43175,122.2068
4.43601,123.4504
4.44027,119.5591
4.44453,117.7648
4.44879,117.8439
4.45305,121.3333
4.45731,125.8143
4.46158,127.8397
4.46584,124.3840
4.47010,119.8175
4.47436,123.5443
4.47862,123.1551
4.48288,123.0717
4.48714,121.6846
4.49141,121.6603
4.49567,122.6667
4.49993,122.0253
4.50419,123.0348
4.50845,121.6667
4.51271,125.4409
4.51697,126.1688
4.52123,120.6002
4.52550,117.8312
4.52976,120.5749
4.53402,123.6962
4.53828,124.6688
4.54254,129.4916
4.54680,126.4810
4.55106,123.6203
4.55532,121.0137
4.55959,120.8776
4.56385,122.4452
4.56811,125.2743
4.57237,126.0000
4.57663,125.2152
4.58089,122.9219
4.58515,121.3333
4.58941,122.9325
4.59368,126.8587
4.59794,128.9103
4.60220,127.0000
4.60646,124.4747
4.61072,117.7869
4.61498,118.5633
4.61924,119.3460
4.62351,120.1677
4.62777,120.8734
4.63203,121.8935
4.63629,121.2194
4.64055,120.3386
4.64481,120.4198
4.64907,121.8808
4.65333,122.8776
4.65760,121.3333
4.66186,119.0527
4.66612,117.3956
4.67038,117.1350
4.67464,117.3333
4.67890,118.7975
4.68316,123.3006
4.68742,127.9958
4.69169,127.5401
4.69595,122.8987
4.70021,120.0622
4.70447,122.0970
4.70873,124.9747
4.71299,121.0000
4.71725,122.0633
4.72151,123.2743
4.72578,124.7996
4.73004,124.8186
4.73430,124.3091
4.73856,122.7806
4.74282,122.2331
4.74708,125.9093
4.75134,123.8618
4.75561,121.2700
4.75987,120.7363
4.76413,121.6139
4.76839,122.0000
4.77265,121.6329
4.77691,120.2141
4.78117,121.2173
4.78543,122.0000
4.78970,122.6709
4.79396,121.8935
4.79822,121.1498
4.80248,120.9652
4.80674,123.2236
4.81100,125.6857
4.81526,128.5760
4.81952,125.0876
4.82379,121.1688
4.82805,120.2605
4.83231,121.8861
4.83657,124.4346
4.84083,126.2574
4.84509,126.4420
4.84935,128.4831
4.85361,125.8354
4.85788,121.0211
4.86214,117.8365
4.86640,116.7553
4.87066,119.4821
4.87492,121.3797
4.87918,122.5802
4.88344,117.8544
4.88771,121.5918
4.89197,122.0675
4.89623,120.0000
4.90049,121.0274
4.90475,125.9272
4.90901,126.9367
4.91327,126.2078
4.91753,121.3333
4.92180,124.3333
4.92606,126.9831
4.93032,127.3017
4.93458,125.6498
4.93884,123.3354
4.94310,121.3333
4.94736,120.3112
4.95162,119.6139
4.95589,120.6530
4.96015,121.6329
4.96441,121.6667
4.96867,120.3565
4.97293,120.6403
4.97719,121.7257
4.98145,123.3333
4.98571,123.3333
4.98998,121.5496
4.99424,121.3333
4.99850,123.1814
5.00276,123.1941
5.00702,120.2067
5.01128,120.6118
5.01554,124.6952
5.01981,128.0338
5.02407,126.3217
5.02833,124.8017
5.03259,124.1413
5.03685,124.4810
5.04111,124.1023
5.04537,122.6793
5.04963,120.4167
5.05390,124.8017
5.05816,126.5517
5.06242,125.9620
5.06668,121.6667
5.07094,121.2975
5.07520,125.3070
5.07946,126.7553
5.08372,124.3333
5.08799,127.3418
5.09225,126.6899
5.09651,123.3333
5.10077,120.0306
5.10503,120.9557
5.10929,125.1487
5.11355,124.5696
5.11782,120.4051
5.12208,119.6667
5.12634,122.5960
5.13060,125.6245
5.13486,125.6667
5.13912,125.2173
5.14338,126.6667
5.14764,126.6667
5.15191,125.1888
5.15617,122.2574
5.16043,121.4863
5.16469,119.0211
5.16895,115.3861
5.17321,113.9430
5.17747,116.1160
5.18173,121.3629
5.18600,125.9283
5.19026,125.7932
5.19452,121.5760
5.19878,118.3291
5.20304,120.3671
5.20730,124.2004
5.21156,126.2416
5.21583,122.3122
5.22009,117.6413
5.22435,125.0274
5.22861,124.0000
5.23287,123.0000
5.23713,123.0011
5.24139,125.0106
5.24565,125.7068
5.24992,124.6245
5.25418,123.7447
5.25844,125.1456
5.26270,123.6909
5.26696,122.0675
5.27122,123.8122
5.27548,125.6751
5.27974,125.9715
5.28401,121.8017
5.28827,118.3755
5.29253,119.6667
5.29679,121.2679
5.30105,125.0169
5.30531,127.7268
5.30957,127.1709
5.31383,125.2257
5.31810,124.9283
5.32236,125.6677
5.32662,125.6667
5.33088,125.0865
5.33514,124.9536
5.33940,124.3882
5.34366,125.0802
5.34793,124.8006
5.35219,124.1814
5.35645,124.2004
5.36071,126.9430
5.36497,126.3492
5.36923,126.6920
5.37349,124.3903
5.37775,122.3460
5.38202,120.3397
5.38628,119.3333
