X,Y
0.51489,130.6667
0.51915,130.3333
0.52340,129.3333
0.52766,128.6667
0.53191,130.0000
0.53617,129.0000
0.54043,126.3333
0.54468,121.3333
0.54894,119.6667
0.55319,121.6667
0.55745,129.0000
0.56170,134.6667
0.56596,128.3333
0.57021,127.3333
0.57447,127.0000
0.57872,126.3333
0.58298,126.3333
0.58723,127.3333
0.59149,129.6667
0.59574,130.3333
0.60000,129.6667
0.60426,128.6667
0.60851,128.3333
0.61277,130.0000
0.61702,131.0000
0.62128,129.6667
0.62553,128.0000
0.62979,124.6667
0.63404,122.0000
0.63830,126.6667
0.64255,131.3333
0.64681,132.6667
0.65106,131.6667
0.65532,127.6667
0.65957,125.0000
0.66383,124.0000
0.66809,128.3333
0.67234,131.0000
0.67660,133.0000
0.68085,131.0000
0.68511,128.6667
0.68936,126.6667
0.69362,128.6667
0.69787,131.6667
0.70213,134.6667
0.70638,129.0000
0.71064,122.6667
0.71489,120.6667
0.71915,124.3333
0.72340,129.6667
0.72766,132.0000
0.73191,133.0000
0.73617,124.6667
0.74043,124.6667
0.74468,125.3333
0.74894,127.0000
0.75319,129.6667
0.75745,133.3333
0.76170,136.6667
0.76596,138.0000
0.77021,130.0000
0.77447,126.6667
0.77872,125.0000
0.78298,127.6667
0.78723,134.3333
0.79149,138.0000
0.79574,136.0000
0.80000,133.3333
0.80426,127.6667
0.80851,130.3333
0.81277,134.3333
0.81702,137.0000
0.82128,138.0000
0.82553,136.6667
0.82979,135.3333
0.83404,133.3333
0.83830,130.3333
0.84255,133.3333
0.84681,135.3333
0.85106,133.3333
0.85532,128.6667
0.85957,128.6667
0.86383,133.6667
0.86809,138.3333
0.87234,135.6667
0.87660,136.3333
0.88085,137.3333
0.88511,135.3333
0.88936,133.3333
0.89362,132.6667
0.89787,131.3333
0.90213,132.3333
0.90638,134.3333
0.91064,140.6667
0.91489,140.0000
0.91915,134.3333
0.92340,139.3333
0.92766,148.3333
0.93191,148.3333
0.93617,139.0000
0.94043,129.0000
0.94468,131.6667
0.94894,136.0000
0.95319,143.3333
0.95745,148.0000
0.96170,147.3333
0.96596,143.6667
0.97021,140.6667
0.97447,144.0000
0.97872,143.3333
0.98298,142.0000
0.98723,142.6667
0.99149,145.0000
0.99574,146.6667
1.00000,146.0000
1.00426,146.0000
1.00851,141.3333
1.01277,138.6667
1.01702,140.0000
1.02128,144.0000
1.02553,145.0000
1.02979,144.0000
1.03404,144.0000
1.03830,148.0000
1.04255,146.6667
1.04681,145.6667
1.05106,149.0000
1.05532,153.0000
1.05957,152.6667
1.06383,148.6667
1.06809,145.6667
1.07234,146.6667
1.07660,151.0000
1.08085,153.0000
1.08511,150.6667
1.08936,146.6667
1.09362,147.6667
1.09787,151.3333
1.10213,150.6667
1.10638,146.6667
1.11064,143.6667
1.11489,148.3333
1.11915,153.6667
1.12340,154.0000
1.12766,151.0000
1.13191,147.0000
1.13617,146.3333
1.14043,146.6667
1.14468,150.3333
1.14894,155.0000
1.15319,157.0000
1.15745,154.3333
1.16170,152.6667
1.16596,150.3333
1.17021,145.6667
1.17447,139.3333
1.17872,153.0000
1.18298,154.0000
1.18723,153.3333
1.19149,151.0000
1.19574,149.3333
1.20000,149.0000
1.20426,151.6667
1.20851,152.6667
1.21277,153.3333
1.21702,152.0000
1.22128,151.3333
1.22553,154.3333
1.22979,157.3333
1.23404,156.3333
1.23830,153.3333
1.24255,149.6667
1.24681,144.3333
1.25106,143.3333
1.25532,144.3333
1.25957,147.3333
1.26383,145.6667
1.26809,144.0000
1.27234,146.0000
1.27660,150.3333
1.28085,143.3333
1.28511,145.0000
1.28936,150.6667
1.29362,155.3333
1.29787,155.0000
1.30213,147.3333
1.30638,144.0000
1.31064,145.0000
1.31489,151.6667
1.31915,150.6667
1.32340,149.6667
1.32766,148.6667
1.33191,148.0000
1.33617,148.0000
1.34043,148.3333
1.34468,148.3333
1.34894,154.6667
1.35319,150.6667
1.35745,144.3333
1.36170,141.3333
1.36596,145.3333
1.37021,150.0000
1.37447,146.0000
1.37872,138.3333
1.38298,144.0000
1.38723,145.0000
1.39149,142.6667
1.39574,139.6667
1.40000,140.6667
1.40426,144.6667
1.40851,144.6667
1.41277,141.6667
1.41702,143.6667
1.42128,146.3333
1.42553,148.6667
1.42979,147.0000
1.43404,143.3333
1.43830,140.3333
1.44255,140.6667
1.44681,142.6667
1.45106,139.3333
1.45532,144.3333
1.45957,146.0000
1.46383,142.3333
1.46809,139.3333
1.47234,140.0000
1.47660,140.0000
1.48085,139.0000
1.48511,135.3333
1.48936,139.0000
1.49362,141.6667
1.49787,141.0000
1.50213,137.3333
1.50638,135.3333
1.51064,135.0000
1.51489,136.0000
1.51915,141.6667
1.52340,136.6667
1.52766,133.0000
1.53191,135.6667
1.53617,139.6667
1.54043,139.6667
1.54468,131.6667
1.54894,123.6667
1.55319,127.3333
1.55745,134.6667
1.56170,138.0000
1.56596,133.3333
1.57021,130.0000
1.57447,131.3333
1.57872,133.0000
1.58298,133.3333
1.58723,136.6667
1.59149,135.6667
1.59574,135.0000
1.60000,135.0000
1.60426,135.6667
1.60851,134.6667
1.61277,133.3333
1.61702,130.3333
1.62128,132.3333
1.62553,131.6667
1.62979,131.6667
1.63404,133.3333
1.63830,134.6667
1.64255,134.6667
1.64681,131.6667
1.65106,128.6667
1.65532,131.6667
1.65957,134.3333
1.66383,133.6667
1.66809,129.6667
1.67234,129.6667
1.67660,131.6667
1.68085,130.6667
1.68511,127.6667
1.68936,129.6667
1.69362,130.6667
1.69787,131.6667
1.70213,130.6667
1.70638,129.0000
1.71064,129.0000
1.71489,131.0000
1.71915,133.0000
1.72340,130.0000
1.72766,125.3333
1.73191,124.0000
1.73617,127.3333
1.74043,130.0000
1.74468,126.3333
1.74894,122.0000
1.75319,121.3333
1.75745,128.0000
1.76170,131.6667
1.76596,134.6667
1.77021,132.0000
1.77447,126.3333
1.77872,124.6667
1.78298,128.6667
1.78723,133.6667
1.79149,133.0000
1.79574,127.0000
1.80000,125.6667
1.80426,127.0000
1.80851,127.6667
1.81277,126.0000
1.81702,126.0000
1.82128,127.6667
1.82553,128.3333
1.82979,124.6667
1.83404,125.3333
1.83830,129.6667
1.84255,133.3333
1.84681,131.3333
1.85106,130.3333
1.85532,131.3333
1.85957,131.3333
1.86383,128.3333
1.86809,127.3333
1.87234,128.3333
1.87660,131.3333
1.88085,131.3333
1.88511,129.3333
1.88936,126.3333
1.89362,129.3333
1.89787,130.3333
1.90213,131.3333
1.90638,129.3333
1.91064,127.3333
1.91489,126.3333
1.91915,126.3333
1.92340,127.3333
1.92766,124.6667
1.93191,125.3333
1.93617,126.6667
1.94043,127.6667
1.94468,129.0000
1.94894,128.0000
1.95319,127.0000
1.95745,126.0000
1.96170,123.3333
1.96596,124.3333
1.97021,126.0000
1.97447,127.6667
1.97872,129.3333
1.98298,128.3333
1.98723,124.6667
1.99149,121.6667
1.99574,125.3333
2.00000,126.6667
2.00426,129.0000
2.00851,127.6667
2.01277,125.0000
2.01702,123.3333
2.02128,126.3333
2.02553,130.0000
2.02979,130.0000
2.03404,128.6667
2.03830,126.0000
2.04255,123.0000
2.04681,120.6667
2.05106,122.6667
2.05532,126.6667
2.05957,130.3333
2.06383,129.0000
2.06809,128.6667
2.07234,128.0000
2.07660,127.6667
2.08085,127.6667
2.08511,127.0000
2.08936,128.0000
2.09362,129.0000
2.09787,126.3333
2.10213,126.3333
2.10638,125.3333
2.11064,123.6667
2.11489,122.0000
2.11915,123.3333
2.12340,125.0000
2.12766,127.0000
2.13191,128.3333
2.13617,125.3333
2.14043,124.0000
2.14468,125.3333
2.14894,128.6667
2.15319,130.0000
2.15745,127.6667
2.16170,125.0000
2.16596,126.0000
2.17021,126.0000
2.17447,125.3333
2.17872,127.3333
2.18298,128.6667
2.18723,127.3333
2.19149,125.0000
2.19574,121.6667
2.20000,129.3333
2.20426,129.3333
2.20851,128.3333
2.21277,125.0000
2.21702,123.3333
2.22128,124.0000
2.22553,126.6667
2.22979,128.6667
2.23404,131.6667
2.23830,132.6667
2.24255,131.0000
2.24681,126.3333
2.25106,120.3333
2.25532,119.6667
2.25957,123.6667
2.26383,127.0000
2.26809,125.6667
2.27234,125.6667
2.27660,124.6667
2.28085,124.3333
2.28511,125.0000
2.28936,126.0000
2.29362,126.6667
2.29787,126.6667
2.30213,130.0000
2.30638,128.0000
2.31064,127.6667
2.31489,127.6667
2.31915,129.0000
2.32340,129.0000
2.32766,126.0000
2.33191,124.0000
2.33617,122.3333
2.34043,122.0000
2.34468,121.6667
2.34894,123.3333
2.35319,124.0000
2.35745,124.3333
2.36170,122.0000
2.36596,120.6667
2.37021,124.0000
2.37447,129.0000
2.37872,130.3333
2.38298,127.0000
2.38723,123.0000
2.39149,124.0000
2.39574,124.0000
2.40000,123.0000
2.40426,127.6667
2.40851,128.3333
2.41277,129.3333
2.41702,128.6667
2.42128,126.6667
2.42553,125.3333
2.42979,123.3333
2.43404,123.6667
2.43830,121.3333
2.44255,126.6667
2.44681,130.0000
2.45106,128.0000
2.45532,121.6667
2.45957,120.0000
2.46383,125.0000
2.46809,128.0000
2.47234,122.0000
2.47660,121.3333
2.48085,121.3333
2.48511,124.0000
2.48936,128.0000
2.49362,129.0000
2.49787,126.0000
2.50213,123.3333
2.50638,120.0000
2.51064,120.0000
2.51489,123.0000
2.51915,128.6667
2.52340,129.0000
2.52766,124.3333
2.53191,120.6667
2.53617,121.3333
2.54043,122.6667
2.54468,123.0000
2.54894,126.3333
2.55319,128.3333
