X,Y
1.86900,172.667
1.87336,162.667
1.87773,168.333
1.88210,180.000
1.88646,174.333
1.89083,160.667
1.89520,157.333
1.89956,161.667
1.90393,155.000
1.90830,155.333
1.91266,159.667
1.91703,165.000
1.92140,166.000
1.92576,162.000
1.93013,157.667
1.93450,157.333
1.93886,152.000
1.94323,150.000
1.94760,147.000
1.95197,144.333
1.95633,144.333
1.96070,145.667
1.96507,149.000
1.96943,150.333
1.97380,146.000
1.97817,145.333
1.98253,145.000
1.98690,146.000
1.99127,148.333
1.99563,149.000
2.00000,146.667
2.00437,144.333
2.00873,139.000
2.01310,137.667
2.01747,136.000
2.02183,137.667
2.02620,140.333
2.03057,140.667
2.03493,139.000
2.03930,137.333
2.04367,138.333
2.04803,137.333
2.05240,135.667
2.05677,135.333
2.06114,135.000
2.06550,135.667
2.06987,134.667
2.07424,134.667
2.07860,136.333
2.08297,133.667
2.08734,129.333
2.09170,126.667
2.09607,126.667
2.10044,128.000
2.10480,129.333
2.10917,130.667
2.11354,135.667
2.11790,134.333
2.12227,133.000
2.12664,130.000
2.13100,128.667
2.13537,128.333
2.13974,129.000
2.14410,129.000
2.14847,129.667
2.15284,130.000
2.15721,128.000
2.16157,126.000
2.16594,127.000
2.17031,131.667
2.17467,132.333
2.17904,130.667
2.18341,126.667
2.18777,126.667
2.19214,127.667
2.19651,130.667
2.20087,130.000
2.20524,128.000
2.20961,127.333
2.21397,129.000
2.21834,128.667
2.22271,127.333
2.22707,127.333
2.23144,127.667
2.23581,128.333
2.24017,128.667
2.24454,130.000
2.24891,131.333
2.25328,127.000
2.25764,129.333
2.26201,132.667
2.26638,134.000
2.27074,133.000
2.27511,129.667
2.27948,126.667
2.28384,124.667
2.28821,127.000
2.29258,129.000
2.29694,130.333
2.30131,131.000
2.30568,129.667
2.31004,128.333
2.31441,130.333
2.31878,131.667
2.32314,126.333
2.32751,126.000
2.33188,126.000
2.33624,127.000
2.34061,128.000
2.34498,129.667
2.34934,130.667
2.35371,131.667
2.35808,129.000
2.36245,130.333
2.36681,130.667
2.37118,130.000
2.37555,132.000
2.37991,134.667
2.38428,134.333
2.38865,131.333
2.39301,130.333
2.39738,132.000
2.40175,133.667
2.40611,131.667
2.41048,129.333
2.41485,127.333
2.41921,128.333
2.42358,130.667
2.42795,127.667
2.43231,128.667
2.43668,130.000
2.44105,129.667
2.44541,127.333
2.44978,127.333
2.45415,130.333
2.45852,132.667
2.46288,130.333
2.46725,129.667
2.47162,128.000
2.47598,126.333
2.48035,125.667
2.48472,127.000
2.48908,128.333
2.49345,131.000
2.49782,129.000
2.50218,126.667
2.50655,127.333
2.51092,128.667
2.51528,129.667
2.51965,127.667
2.52402,126.000
2.52838,126.000
2.53275,123.000
2.53712,123.667
2.54148,124.667
2.54585,126.667
2.55022,127.667
2.55459,128.000
