2.0	2.2005e-05
3.0	0.0015579
5.0	0.025457
7.0	0.057052
10.0	0.061456
12.0	0.043172
14.0	0.02052
16.0	0.0058731
18.0	0.0013604
20.0	0.00033622
22.0	9.8312e-05
24.0	3.8545e-05
26.0	1.8624e-05
28.0	9.9278e-06
30.0	5.4334e-06
32.0	2.6572e-06
34.0	1.1029e-06
36.0	4.1681e-07
38.0	1.4484e-07
40.0	5.2557e-08
