2.0	7.65332e-15
3.0	3.63415e-09
5.0	4.67883e-05
7.0	0.00278479
10.0	0.0237559
12.0	0.0239692
15.0	0.0144257
17.0	0.00951786
20.0	0.00544484
22.0	0.003817
24.0	0.00269368
26.0	0.00194347
28.0	0.00145832
30.0	0.0010542
32.0	0.000810829
34.0	0.000607715
36.0	0.00047638
38.0	0.00036664
40.0	0.000292262
