name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,30.39765539120358,0.8644126759404837
Ni01,Ni,0.025600899381675098,8.895,22.772,29.108385455325003,0.5659191997937394
Ir01,Ir,0.024510884051532653,22.51,55.174,28.484122342665,0.6241103647766851
Cu01,Cu,0.024961448206503523,8.949,22.338,27.869210231115,0.5787289101226164
Fe01,Fe,0.025464022374777528,7.866,20.03,27.418827999420003,0.5827580393182974
Ni02,Ni,0.02598988195615514,8.895,23.118,26.940367031655,0.5997106650861996
Ir02,Ir,0.024700577521101733,22.51,55.601,26.273476702687503,0.6480229061433891
Cu02,Cu,0.024946921443736732,8.949,22.325,25.618760369565003,0.6149639159395014
Fe02,Fe,0.02544749555047038,7.866,20.017,25.139032525364996,0.6204510367744096
Ni03,Ni,0.025112984822934233,8.895,22.338,24.637439354055,0.6370909644570294
Ir03,Ir,0.024719235895157707,22.51,55.643,23.935447985625004,0.6923285128176037
Cu03,Cu,0.024933512124259694,8.949,22.313,23.235607752720004,0.659554391615352
Fe03,Fe,0.02535977625222477,7.866,19.948,22.720122589890003,0.6670363605413737
Ni04,Ni,0.02327599775154581,8.895,20.704,22.200605454555003,0.680915761791903
Ir04,Ir,0.024877832074633496,22.51,56.0,21.462808952376,0.7402033876805001
Cu04,Cu,0.024901106268856856,8.949,22.284,20.703706277925,0.7159699897658195
Ni05,Ni,0.024472175379426645,8.895,21.768,20.117161431840003,0.7339195964987932
Ir05,Ir,0.02450510884051533,22.51,55.161,19.318354564509,0.7937669590341891
Cu05,Cu,0.025078779751927592,8.949,22.443,18.506193497921252,0.7681305761062986
Ni06,Ni,0.025700955593029793,8.895,22.861,17.849147298840002,0.7945613282149457
Ir06,Ir,0.02475832963127499,22.51,55.731,16.956723670849286,0.8602651721393534
Cu06,Cu,0.0250262599173092,8.949,22.396,16.060895569026002,0.8435403328739268
Ni07,Ni,0.025960652051714446,8.895,23.092,15.326670000015,0.8797080192734303
Ir07,Ir,0.025182141270546424,22.51,56.685,14.317178807800001,0.962722686809853
Cu07,Cu,0.024941334227287965,8.949,22.32,13.297768164697501,0.957390460297633
Ni08,Ni,0.02519280494659921,8.895,22.409,12.465875893609287,1.0060410349435978
Ir08,Ir,0.02577965348733896,22.51,58.03,11.2917466852575,1.128564150323739
Cu08,Cu,0.025031847133757962,8.949,22.401,10.06410918975,1.1519568657408568
Ni09,Ni,0.024441821247892074,8.895,21.741,9.047971998000001,1.2449601282603666
Ir09,Ir,0.025175033318525098,22.51,56.669,7.59968421894,1.4612682081212711
Cu09,Cu,0.025058665772712038,8.949,22.425,5.96069987436,1.6521947707140985
Ni10,Ni,0.02596177627880832,8.895,23.093,4.337985723853065,1.975478139493993
Ir10,Ir,0.024462461128387382,22.51,55.065,2.230821920745,1.976841433648171
Cu10,Cu,0.024934629567549448,8.949,22.314,0.6823066487039109,1.23160727782321
SS02,SS_316,0.12862547288776796,7.93,102.0,0.06254318597346535,0.2754521901832114
