name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,30.61972419264,0.8783220407002059
Ni01,Ni,0.025600899381675098,8.895,22.772,29.29752296064,0.5675589214315351
Ir01,Ir,0.024510884051532653,22.51,55.174,28.656788941440002,0.6283611320514438
Cu01,Cu,0.024961448206503523,8.949,22.338,28.025478264960004,0.58053421009751
Fe01,Fe,0.025464022374777528,7.866,20.03,27.563053541760002,0.5845920476216583
Ni02,Ni,0.02598988195615514,8.895,23.118,27.071660204160004,0.6022143129903945
Ir02,Ir,0.024700577521101733,22.51,55.601,26.38631240784,0.6527412088579577
Cu02,Cu,0.024946921443736732,8.949,22.325,25.71322687296,0.6177318497840001
Fe02,Fe,0.02544749555047038,7.866,20.017,25.219943168639997,0.6233404971885422
Ni03,Ni,0.025112984822934233,8.895,22.338,24.704000766719997,0.6406345905387807
Ir03,Ir,0.024719235895157707,22.51,55.643,23.981445528480002,0.6985112736242889
Cu03,Cu,0.024933512124259694,8.949,22.313,23.260703199359995,0.6637798496532086
Fe03,Fe,0.02535977625222477,7.866,19.948,22.729569477120002,0.6714776522821377
Ni04,Ni,0.02327599775154581,8.895,20.704,22.193978611200002,0.6859204846725913
Ir04,Ir,0.024877832074633496,22.51,56.0,21.43291056192,0.7482168230750215
Cu04,Cu,0.024901106268856856,8.949,22.284,20.649277756800004,0.7224919276940674
Ni05,Ni,0.024472175379426645,8.895,21.768,20.043382249439997,0.733974007619345
Ir05,Ir,0.02450510884051533,22.51,55.161,19.217255323200003,0.7988294291018314
Cu05,Cu,0.025078779751927592,8.949,22.443,18.37634100192,0.7772156821228977
Ni06,Ni,0.025700955593029793,8.895,22.861,17.6950690488,0.8051888331353202
Ir06,Ir,0.02475832963127499,22.51,55.731,16.76877683410286,0.874888102073855
Cu06,Cu,0.0250262599173092,8.949,22.396,15.837373525248,0.8574352588114039
Ni07,Ni,0.025960652051714446,8.895,23.092,15.07208550144,0.893182521963835
Ir07,Ir,0.025182141270546424,22.51,56.685,14.01786895872,0.9855112005806353
Cu07,Cu,0.024941334227287965,8.949,22.32,12.95029252553143,0.979285054350438
Ni08,Ni,0.02519280494659921,8.895,22.409,12.07452550392,1.033654684791392
Ir08,Ir,0.02577965348733896,22.51,58.03,10.834261452553845,1.169489325206633
Cu08,Cu,0.025031847133757962,8.949,22.401,9.528321851136,1.2023054936856614
Ni09,Ni,0.024441821247892074,8.895,21.741,8.432651915667693,1.315170996169388
Ir09,Ir,0.025175033318525098,22.51,56.669,6.8502591168,1.584238388054004
Cu09,Cu,0.025058665772712038,8.949,22.425,5.0062544345088,1.841335438840853
Ni10,Ni,0.02596177627880832,8.895,23.093,3.186062528599149,2.0699899258117913
Ir10,Ir,0.024462461128387382,22.51,55.065,1.2466623484514852,1.639753368938979
Cu10,Cu,0.024934629567549448,8.949,22.314,0.25561874024554454,0.7268431151004086
SS02,SS_316,0.12862547288776796,7.93,102.0,0.037963133921584166,0.11741894289332594
