name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.988335962,0.850751969494781
Ni01,Ni,0.025600899381675098,8.895,22.772,30.729624903999998,0.5616970590478383
Ir01,Ir,0.024510884051532653,22.51,55.174,30.119924076000004,0.6176735613344205
Cu01,Cu,0.024961448206503523,8.949,22.338,29.519897440000005,0.5732728100036198
Fe01,Fe,0.025464022374777528,7.866,20.03,29.082056498000004,0.5767942126200436
Ni02,Ni,0.02598988195615514,8.895,23.118,28.617429324,0.5926137360413637
Ir02,Ir,0.024700577521101733,22.51,55.601,27.968700958,0.6524084356060107
Cu02,Cu,0.024946921443736732,8.949,22.325,27.333062724,0.6060848704345786
Fe02,Fe,0.02544749555047038,7.866,20.017,26.86917178,0.6108061951320007
Ni03,Ni,0.025112984822934233,8.895,22.338,26.384864638,0.626047693398138
Ir03,Ir,0.024719235895157707,22.51,55.643,25.7060926155,0.678304209646652
Cu03,Cu,0.024933512124259694,8.949,22.313,25.03056017,0.6457142530017215
Fe03,Fe,0.02535977625222477,7.866,19.948,24.535675318,0.6519591817879391
Ni04,Ni,0.02327599775154581,8.895,20.704,24.03786858,0.664234545389491
Ir04,Ir,0.024877832074633496,22.51,56.0,23.3297131155,0.7274607321878506
Cu04,Cu,0.024901106268856856,8.949,22.284,22.603239516000002,0.6945716008419044
Ni05,Ni,0.024472175379426645,8.895,21.768,22.045618078,0.7099663233418794
Ir05,Ir,0.02450510884051533,22.51,55.161,21.2855400912,0.7647757005401621
Cu05,Cu,0.025078779751927592,8.949,22.443,20.515248336000006,0.7442921209264755
Ni06,Ni,0.025700955593029793,8.895,22.861,19.89787437,0.7599214495519279
Ir06,Ir,0.02475832963127499,22.51,55.731,19.058913247,0.8218769190212833
Cu06,Cu,0.0250262599173092,8.949,22.396,18.2211373245,0.8015421056344961
Ni07,Ni,0.025960652051714446,8.895,23.092,17.5429410255,0.8310104310049353
Ir07,Ir,0.025182141270546424,22.51,56.685,16.61166641828572,0.902085506708497
Cu07,Cu,0.024941334227287965,8.949,22.32,15.6795692724,0.8853888876502429
Ni08,Ni,0.02519280494659921,8.895,22.409,14.933430699,0.9192886561316698
Ir08,Ir,0.02577965348733896,22.51,58.03,13.885348554,1.0174292153393814
Cu08,Cu,0.025031847133757962,8.949,22.401,12.809492670857145,1.0126561199747344
Ni09,Ni,0.024441821247892074,8.895,21.741,11.952015230571428,1.0667463137356517
Ir09,Ir,0.025175033318525098,22.51,56.669,10.754862684923078,1.1966560438166982
Cu09,Cu,0.025058665772712038,8.949,22.425,9.480805039200002,1.2388460023379364
Ni10,Ni,0.02596177627880832,8.895,23.093,8.360008068923076,1.3658446691101953
Ir10,Ir,0.024462461128387382,22.51,55.065,6.7796652935,1.6289562153767545
Cu10,Cu,0.024934629567549448,8.949,22.314,4.988507074319999,1.890104956179808
SS02,SS_316,0.12862547288776796,7.93,102.0,1.1660230658019803,1.8558993837186586
