name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,34.509314745124996,0.8375896527466261
Ni01,Ni,0.025600899381675098,8.895,22.772,33.31044124705,0.5553660274496371
Ir01,Ir,0.024510884051532653,22.51,55.174,32.729404996199996,0.6070083480238788
Cu01,Cu,0.024961448206503523,8.949,22.338,32.158357039049996,0.5652548639728955
Fe01,Fe,0.025464022374777528,7.866,20.03,31.743851766549998,0.5680777683034198
Ni02,Ni,0.02598988195615514,8.895,23.118,31.304780198450004,0.582066860511959
Ir02,Ir,0.024700577521101733,22.51,55.601,30.690529509199997,0.6367764790826583
Cu02,Cu,0.024946921443736732,8.949,22.325,30.0896847042,0.5932055461320793
Fe02,Fe,0.02544749555047038,7.866,20.017,29.6540014243,0.5969100933282551
Ni03,Ni,0.025112984822934233,8.895,22.338,29.200104238799995,0.6100787989991602
Ir03,Ir,0.024719235895157707,22.51,55.643,28.5623752249,0.6704259681510699
Cu03,Cu,0.024933512124259694,8.949,22.313,27.92959480795,0.6260350224816958
Fe03,Fe,0.02535977625222477,7.866,19.948,27.4694840816,0.6307515795603643
Ni04,Ni,0.02327599775154581,8.895,20.704,27.007896531,0.6408407822455872
Ir04,Ir,0.024877832074633496,22.51,56.0,26.349721938374998,0.6969513248400323
Cu04,Cu,0.024901106268856856,8.949,22.284,25.676782106799998,0.665076704412832
Ni05,Ni,0.024472175379426645,8.895,21.768,25.1650835172,0.6772281152023795
Ir05,Ir,0.02450510884051533,22.51,55.161,24.466431044962505,0.7319973025607627
Cu05,Cu,0.025078779751927592,8.949,22.443,23.76178165405,0.7032780661509438
Ni06,Ni,0.025700955593029793,8.895,22.861,23.203270372700004,0.7212748733639541
Ir06,Ir,0.02475832963127499,22.51,55.731,22.443890048909996,0.7713337603879281
Cu06,Cu,0.0250262599173092,8.949,22.396,21.6901043502,0.7500603509603515
Ni07,Ni,0.025960652051714446,8.895,23.092,21.0892356587,0.7727129872669037
Ir07,Ir,0.025182141270546424,22.51,56.685,20.26424616711,0.8307963626024352
Cu07,Cu,0.024941334227287965,8.949,22.32,19.446250611975,0.8031784395817069
Ni08,Ni,0.02519280494659921,8.895,22.409,18.805166277974998,0.8274808816759727
Ir08,Ir,0.02577965348733896,22.51,58.03,17.906915160042857,0.8990146322918834
Cu08,Cu,0.025031847133757962,8.949,22.401,16.998963198112502,0.882346798451015
Ni09,Ni,0.024441821247892074,8.895,21.741,16.29951097038,0.9078889212428576
Ir09,Ir,0.025175033318525098,22.51,56.669,15.330911368575,0.9927577667386686
Cu09,Cu,0.025058665772712038,8.949,22.425,14.332254087800003,0.9860941946139108
Ni10,Ni,0.02596177627880832,8.895,23.093,13.510181283814285,1.0340291440013447
Ir10,Ir,0.024462461128387382,22.51,55.065,12.3955097928,1.1358091515032889
Cu10,Cu,0.024934629567549448,8.949,22.314,11.25634789723125,1.1595516384375475
SS02,SS_316,0.12862547288776796,7.93,102.0,8.14409704185,2.2632074393618207
