name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,33.676337333099994,0.84188089452065
Ni01,Ni,0.025600899381675098,8.895,22.772,32.4669851583,0.5560874918565999
Ir01,Ir,0.024510884051532653,22.51,55.174,31.8810583938,0.6084832570030865
Cu01,Cu,0.024961448206503523,8.949,22.338,31.304998401600002,0.5663963403436016
Fe01,Fe,0.025464022374777528,7.866,20.03,30.886214228100002,0.5694161128596389
Ni02,Ni,0.02598988195615514,8.895,23.118,30.4424154342,0.5838040530975658
Ir02,Ir,0.024700577521101733,22.51,55.601,29.821999053,0.6394376925342321
Cu02,Cu,0.024946921443736732,8.949,22.325,29.2148654952,0.5955014182901992
Fe02,Fe,0.02544749555047038,7.866,20.017,28.773800262899996,0.5994580097229755
Ni03,Ni,0.025112984822934233,8.895,22.338,28.314076028699997,0.6130825589729142
Ir03,Ir,0.024719235895157707,22.51,55.643,27.6686641539,0.6746294696614706
Cu03,Cu,0.024933512124259694,8.949,22.313,27.027905658599998,0.6299214900648178
Fe03,Fe,0.02535977625222477,7.866,19.948,26.560951263000003,0.6350064988304961
Ni04,Ni,0.02327599775154581,8.895,20.704,26.0922290013,0.645563643103842
Ir04,Ir,0.024877832074633496,22.51,56.0,25.424452243575,0.7030729190045645
Cu04,Cu,0.024901106268856856,8.949,22.284,24.741127418699996,0.6712118421202615
Ni05,Ni,0.024472175379426645,8.895,21.768,24.220218399299995,0.6840671229975943
Ir05,Ir,0.02450510884051533,22.51,55.161,23.509405752524998,0.7404631225368036
Cu05,Cu,0.025078779751927592,8.949,22.443,22.7918242398,0.7119399847629798
Ni06,Ni,0.025700955593029793,8.895,22.861,22.2213201441,0.7310894082656615
Ir06,Ir,0.02475832963127499,22.51,55.731,21.446052011999996,0.7830671908128573
Cu06,Cu,0.0250262599173092,8.949,22.396,20.675491105500004,0.7625025408990765
Ni07,Ni,0.025960652051714446,8.895,23.092,20.059023374775002,0.7793588855117102
Ir07,Ir,0.025182141270546424,22.51,56.685,19.2126128733,0.8424324711689823
Cu07,Cu,0.024941334227287965,8.949,22.32,18.371662622775,0.8212901245918053
Ni08,Ni,0.02519280494659921,8.895,22.409,17.709331251150005,0.8481440404486115
Ir08,Ir,0.02577965348733896,22.51,58.03,16.781409720899997,0.9244238493350787
Cu08,Cu,0.025031847133757962,8.949,22.401,15.840651685320001,0.9066806035153546
Ni09,Ni,0.024441821247892074,8.895,21.741,15.110422907580002,0.9402719645650628
Ir09,Ir,0.025175033318525098,22.51,56.669,14.098686070700001,1.0310483929083902
Cu09,Cu,0.025058665772712038,8.949,22.425,13.049642124750001,1.0331602958015689
Ni10,Ni,0.02596177627880832,8.895,23.093,12.176054187412499,1.089827823619881
Ir10,Ir,0.024462461128387382,22.51,55.065,10.986922202025,1.209875737137015
Cu10,Cu,0.024934629567549448,8.949,22.314,9.757151400149999,1.2535291544802485
SS02,SS_316,0.12862547288776796,7.93,102.0,6.14820571092,2.6755352777075854
