name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,30.31315775965714,0.8649091178598719
Ni01,Ni,0.025600899381675098,8.895,22.772,29.021093186799995,0.5650620667553257
Ir01,Ir,0.024510884051532653,22.51,55.174,28.395471374599996,0.6235038255892152
Cu01,Cu,0.024961448206503523,8.949,22.338,27.779192865599995,0.5778817719182361
Fe01,Fe,0.025464022374777528,7.866,20.03,27.327690917999995,0.5819382088166039
Ni02,Ni,0.02598988195615514,8.895,23.118,26.848035667199994,0.5989689294950705
Ir02,Ir,0.024700577521101733,22.51,55.601,26.179505068199997,0.6475389860921992
Cu02,Cu,0.024946921443736732,8.949,22.325,25.523132542599996,0.6142464111136499
Fe02,Fe,0.02544749555047038,7.866,20.017,25.042019746699996,0.6197872731596121
Ni03,Ni,0.025112984822934233,8.895,22.338,24.538967217599996,0.6365550886640009
Ir03,Ir,0.024719235895157707,22.51,55.643,23.834953998899994,0.6920672788904368
Cu03,Cu,0.024933512124259694,8.949,22.313,23.1330117612,0.6591395871931484
Fe03,Fe,0.02535977625222477,7.866,19.948,22.6158223885,0.6666578726201281
Ni04,Ni,0.02327599775154581,8.895,20.704,22.094452973999996,0.6806459553956339
Ir04,Ir,0.024877832074633496,22.51,56.0,21.354151014239996,0.7403197851495577
Cu04,Cu,0.024901106268856856,8.949,22.284,20.592317995699997,0.7159854361943786
Ni05,Ni,0.024472175379426645,8.895,21.768,20.0034059676,0.734094378990309
Ir05,Ir,0.02450510884051533,22.51,55.161,19.20134576184,0.7944180648561951
Cu05,Cu,0.025078779751927592,8.949,22.443,18.3856859637,0.7687099137063488
Ni06,Ni,0.025700955593029793,8.895,22.861,17.72541756315,0.7954321760719865
Ir06,Ir,0.02475832963127499,22.51,55.731,16.828569012042855,0.8617640723883045
Cu06,Cu,0.0250262599173092,8.949,22.396,15.927921692759996,0.8451571793793506
Ni07,Ni,0.025960652051714446,8.895,23.092,15.189075877799999,0.8818474800322033
Ir07,Ir,0.025182141270546424,22.51,56.685,14.173105427433333,0.9659748742133252
Cu07,Cu,0.024941334227287965,8.949,22.32,13.146378398449997,0.9611695372836796
Ni08,Ni,0.02519280494659921,8.895,22.409,12.307259194371426,1.0110230180619983
Ir08,Ir,0.02577965348733896,22.51,58.03,11.122319272223077,1.1348225861353414
Cu08,Cu,0.025031847133757962,8.949,22.401,9.881236846799997,1.1608660154269195
Ni09,Ni,0.024441821247892074,8.895,21.741,8.850362775375,1.258564686063385
Ir09,Ir,0.025175033318525098,22.51,56.669,7.37706338002857,1.486539097369602
Cu09,Cu,0.025058665772712038,8.949,22.425,5.6979393672142855,1.6945351901594654
Ni10,Ni,0.02596177627880832,8.895,23.093,4.028579847308823,2.007247006254456
Ir10,Ir,0.024462461128387382,22.51,55.065,1.946573011385106,1.9053812251199513
Cu10,Cu,0.024934629567549448,8.949,22.314,0.5398488760336633,1.0942337788808125
SS02,SS_316,0.12862547288776796,7.93,102.0,0.05284461348415841,0.22605375419217094
