name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,31.93189937142857,0.8811998446012795
Ni01,Ni,0.025600899381675098,8.895,22.772,30.60347312,0.5671355231313461
Ir01,Ir,0.024510884051532653,22.51,55.174,29.959068040000005,0.6284734587319964
Cu01,Cu,0.024961448206503523,8.949,22.338,29.32442194,0.5794466878381793
Fe01,Fe,0.025464022374777528,7.866,20.03,28.86074818,0.5831665835305445
Ni02,Ni,0.02598988195615514,8.895,23.118,28.3683719,0.6005787228418853
Ir02,Ir,0.024700577521101733,22.51,55.601,27.680398680000003,0.6663779459843022
Cu02,Cu,0.024946921443736732,8.949,22.325,27.00566616,0.6150179083497118
Fe02,Fe,0.02544749555047038,7.866,20.017,26.51238172,0.6201112802472164
Ni03,Ni,0.025112984822934233,8.895,22.338,25.9968445,0.6369073608145459
Ir03,Ir,0.024719235895157707,22.51,55.643,25.273829625,0.6947907878436209
Cu03,Cu,0.024933512124259694,8.949,22.313,24.55331516,0.6586074585928817
Fe03,Fe,0.02535977625222477,7.866,19.948,24.0241507,0.6654722150845294
Ni04,Ni,0.02327599775154581,8.895,20.704,23.491083220000004,0.6791678262656673
Ir04,Ir,0.024877832074633496,22.51,56.0,22.732597932,0.7409708667939134
Cu04,Cu,0.024901106268856856,8.949,22.284,21.9525229,0.7134125319445896
Ni05,Ni,0.024472175379426645,8.895,21.768,21.351792660000005,0.7308839694849822
Ir05,Ir,0.02450510884051533,22.51,55.161,20.532058536000005,0.7927666850199602
Cu05,Cu,0.025078779751927592,8.949,22.443,19.699348514999997,0.7631924529417824
Ni06,Ni,0.025700955593029793,8.895,22.861,19.028237085,0.7888899898532765
Ir06,Ir,0.02475832963127499,22.51,55.731,18.115046290000002,0.8600383716539838
Cu06,Cu,0.0250262599173092,8.949,22.396,17.199501165,0.838844187262237
Ni07,Ni,0.025960652051714446,8.895,23.092,16.452922859999997,0.869506968377724
Ir07,Ir,0.025182141270546424,22.51,56.685,15.4247289075,0.9552619253345422
Cu07,Cu,0.024941334227287965,8.949,22.32,14.388834020000001,0.9410836147392215
Ni08,Ni,0.02519280494659921,8.895,22.409,13.54923852857143,0.9860674344260383
Ir08,Ir,0.02577965348733896,22.51,58.03,12.363550980000003,1.1069846424504
Cu08,Cu,0.025031847133757962,8.949,22.401,11.13015948,1.1175405834805865
Ni09,Ni,0.024441821247892074,8.895,21.741,10.122457686,1.197000991987695
Ir09,Ir,0.025175033318525098,22.51,56.669,8.693444943333333,1.388698072365659
Cu09,Cu,0.025058665772712038,8.949,22.425,7.111122645,1.517091706087079
Ni10,Ni,0.02596177627880832,8.895,23.093,5.5918559125,1.8201307401884055
Ir10,Ir,0.024462461128387382,22.51,55.065,3.408465894339623,2.1246363663781214
Cu10,Cu,0.024934629567549448,8.949,22.314,1.3624611784158416,1.694916454527635
SS02,SS_316,0.12862547288776796,7.93,102.0,0.12120655603960397,0.4901459710043838
