name,compound,thickness,density,ad,mu_E,sig_E
SS01,SS_316,0.12862547288776796,7.93,102.0,34.519057126125,0.8322815159273143
Ni01,Ni,0.025600899381675098,8.895,22.772,33.332580508700005,0.554695481787561
Ir01,Ir,0.024510884051532653,22.51,55.174,32.75769926495,0.6053893077542665
Cu01,Cu,0.024961448206503523,8.949,22.338,32.1927565553,0.5645068311966853
Fe01,Fe,0.025464022374777528,7.866,20.03,31.782831814799998,0.5673300349855216
Ni02,Ni,0.02598988195615514,8.895,23.118,31.3486056114,0.5810988732789729
Ir02,Ir,0.024700577521101733,22.51,55.601,30.7411893701,0.6347772355944291
Cu02,Cu,0.024946921443736732,8.949,22.325,30.14709883955,0.5920928877901704
Fe02,Fe,0.02544749555047038,7.866,20.017,29.716456438900003,0.5957255825479256
Ni03,Ni,0.025112984822934233,8.895,22.338,29.2678622456,0.6086725215210231
Ir03,Ir,0.024719235895157707,22.51,55.643,28.6376529384,0.6678351999993194
Cu03,Cu,0.024933512124259694,8.949,22.313,28.01245920495,0.6243738330092147
Fe03,Fe,0.02535977625222477,7.866,19.948,27.55802100205,0.6290252471034123
Ni04,Ni,0.02327599775154581,8.895,20.704,27.102241394799996,0.6389105206478688
Ir04,Ir,0.024877832074633496,22.51,56.0,26.452406596274997,0.6938614936741465
Cu04,Cu,0.024901106268856856,8.949,22.284,25.788103413600002,0.6626929359360242
Ni05,Ni,0.024472175379426645,8.895,21.768,25.2832444513,0.67456706138137
Ir05,Ir,0.02450510884051533,22.51,55.161,24.594005654625,0.7281667089488318
Cu05,Cu,0.025078779751927592,8.949,22.443,23.8990573459,0.7000204809301889
Ni06,Ni,0.025700955593029793,8.895,22.861,23.34860740355,0.7175677070722088
Ir06,Ir,0.02475832963127499,22.51,55.731,22.6001481613875,0.7741298981688544
Cu06,Cu,0.0250262599173092,8.949,22.396,21.8579265003,0.74556387038636
Ni07,Ni,0.025960652051714446,8.895,23.092,21.266576342550003,0.7675605976088109
Ir07,Ir,0.025182141270546424,22.51,56.685,20.45487391761,0.8241557646667715
Cu07,Cu,0.024941334227287965,8.949,22.32,19.650357620850002,0.8033167538820148
Ni08,Ni,0.02519280494659921,8.895,22.409,19.020926646975,0.8204187602922295
Ir08,Ir,0.02577965348733896,22.51,58.03,18.138975671575,0.8936696352905588
Cu08,Cu,0.025031847133757962,8.949,22.401,17.248611894524995,0.8730850324235803
Ni09,Ni,0.024441821247892074,8.895,21.741,16.5638514855,0.8974033724784993
Ir09,Ir,0.025175033318525098,22.51,56.669,15.616154562524999,0.9790890441925815
Cu09,Cu,0.025058665772712038,8.949,22.425,14.64046028709,0.9738985367368563
Ni10,Ni,0.02596177627880832,8.895,23.093,13.839879960499998,1.0185150980522655
Ir10,Ir,0.024462461128387382,22.51,55.065,12.755767595504999,1.1142312490824084
Cu10,Cu,0.024934629567549448,8.949,22.314,11.65145156113125,1.1322348600983918
SS02,SS_316,0.12862547288776796,7.93,102.0,8.6899031883675,2.135561063734796
