name,energy,flux
SS01,27.43257,1.4285714285714285e-07
SS01,27.496589999999998,1.4285714285714285e-07
SS01,27.560609999999997,1.4285714285714285e-07
SS01,27.624629999999996,4.2857142857142857e-07
SS01,27.688649999999996,4.2857142857142857e-07
SS01,27.75267,5.714285714285714e-07
SS01,27.816689999999998,2e-06
SS01,27.880709999999997,3.857142857142857e-06
SS01,27.944729999999996,4.428571428571428e-06
SS01,28.00875,7.857142857142858e-06
SS01,28.07277,1.1714285714285715e-05
SS01,28.136789999999998,1.6285714285714287e-05
SS01,28.200809999999997,2.7428571428571428e-05
SS01,28.264829999999996,3.8714285714285715e-05
SS01,28.328849999999996,5.557142857142857e-05
SS01,28.39287,8.314285714285714e-05
SS01,28.456889999999998,0.00012742857142857144
SS01,28.520909999999997,0.00017571428571428572
SS01,28.584929999999996,0.0002387142857142857
SS01,28.64895,0.00033185714285714285
SS01,28.71297,0.000461
SS01,28.776989999999998,0.0006262857142857143
SS01,28.841009999999997,0.0008295714285714285
SS01,28.905029999999996,0.0010787142857142857
SS01,28.969049999999996,0.0013985714285714285
SS01,29.033069999999995,0.0018154285714285714
SS01,29.097089999999998,0.0022702857142857143
SS01,29.161109999999997,0.002847857142857143
SS01,29.225129999999996,0.0034508571428571427
SS01,29.289149999999996,0.004177285714285714
SS01,29.35317,0.005019285714285714
SS01,29.417189999999998,0.005971428571428571
SS01,29.481209999999997,0.0070524285714285715
SS01,29.545229999999997,0.008151428571428572
SS01,29.609249999999996,0.009316428571428571
SS01,29.673269999999995,0.010522428571428571
SS01,29.737289999999998,0.011803714285714285
SS01,29.801309999999997,0.013081
SS01,29.865329999999997,0.014472571428571428
SS01,29.929349999999996,0.015725285714285716
SS01,29.99337,0.016980142857142857
SS01,30.057389999999998,0.01817057142857143
SS01,30.121409999999997,0.019304428571428573
SS01,30.185429999999997,0.020452714285714286
SS01,30.249449999999996,0.021331714285714287
SS01,30.313469999999995,0.022295285714285715
SS01,30.377489999999998,0.023016714285714286
SS01,30.441509999999997,0.023669714285714287
SS01,30.505529999999997,0.02428114285714286
SS01,30.569549999999996,0.024852285714285716
SS01,30.63357,0.02523742857142857
SS01,30.697589999999998,0.025666428571428573
SS01,30.761609999999997,0.025853571428571427
SS01,30.825629999999997,0.026058714285714286
SS01,30.889649999999996,0.026245571428571427
SS01,30.953669999999995,0.026422
SS01,31.017689999999998,0.02656942857142857
SS01,31.081709999999998,0.026394714285714285
SS01,31.145729999999997,0.02641685714285714
SS01,31.209749999999996,0.026325857142857144
SS01,31.27377,0.026135142857142857
SS01,31.33779,0.026054142857142856
SS01,31.401809999999998,0.025603142857142856
SS01,31.465829999999997,0.02518942857142857
SS01,31.529849999999996,0.024659714285714285
SS01,31.593869999999995,0.024122857142857144
SS01,31.657889999999995,0.023527
SS01,31.721909999999998,0.022612
SS01,31.785929999999997,0.02155057142857143
SS01,31.849949999999996,0.020519714285714287
SS01,31.913969999999996,0.01930885714285714
SS01,31.97799,0.01813742857142857
SS01,32.04201,0.016900571428571428
SS01,32.10603,0.015358857142857143
SS01,32.170049999999996,0.013991571428571428
SS01,32.234069999999996,0.012493857142857143
SS01,32.298089999999995,0.011211142857142857
SS01,32.362109999999994,0.009882
SS01,32.42613,0.008470428571428571
SS01,32.49015,0.007231428571428572
SS01,32.55417,0.006108428571428571
SS01,32.61819,0.00514
SS01,32.68221,0.004271428571428572
SS01,32.74623,0.003403285714285714
SS01,32.810249999999996,0.002708857142857143
SS01,32.874269999999996,0.002167142857142857
SS01,32.938289999999995,0.0016858571428571428
SS01,33.002309999999994,0.0013175714285714286
SS01,33.066329999999994,0.000974
SS01,33.13034999999999,0.0007211428571428572
SS01,33.19437,0.0005412857142857143
SS01,33.25839,0.00038128571428571427
SS01,33.32241,0.0002867142857142857
SS01,33.38643,0.00018342857142857142
SS01,33.45045,0.00013785714285714285
SS01,33.514469999999996,9.571428571428571e-05
SS01,33.578489999999995,6.128571428571428e-05
SS01,33.642509999999994,4.0428571428571426e-05
SS01,33.706529999999994,2.4714285714285714e-05
SS01,33.77055,1.7142857142857142e-05
SS01,33.83457,1.1285714285714285e-05
SS01,33.89859,8.428571428571429e-06
SS01,33.96261,3.4285714285714285e-06
SS01,34.02663,2.1428571428571427e-06
SS01,34.09065,1.4285714285714286e-06
SS01,34.154669999999996,7.142857142857143e-07
SS01,34.218689999999995,8.571428571428571e-07
SS01,34.282709999999994,4.2857142857142857e-07
Ni01,26.984429999999996,6.666666666666667e-07
Ni01,27.048449999999995,0.0
Ni01,27.11247,1e-06
Ni01,27.176489999999998,1.3333333333333334e-06
Ni01,27.240509999999997,1.3333333333333334e-06
Ni01,27.304529999999996,5e-06
Ni01,27.36855,8e-06
Ni01,27.43257,9.666666666666667e-06
Ni01,27.496589999999998,1.4666666666666666e-05
Ni01,27.560609999999997,2.9e-05
Ni01,27.624629999999996,4.0333333333333336e-05
Ni01,27.688649999999996,5.6e-05
Ni01,27.75267,8.933333333333333e-05
Ni01,27.816689999999998,0.00013633333333333333
Ni01,27.880709999999997,0.00018233333333333334
Ni01,27.944729999999996,0.0002973333333333333
Ni01,28.00875,0.0003876666666666667
Ni01,28.07277,0.00058
Ni01,28.136789999999998,0.0007563333333333334
Ni01,28.200809999999997,0.001117
Ni01,28.264829999999996,0.0014586666666666667
Ni01,28.328849999999996,0.0020043333333333332
Ni01,28.39287,0.002568
Ni01,28.456889999999998,0.0034493333333333333
Ni01,28.520909999999997,0.004444333333333333
Ni01,28.584929999999996,0.005595333333333333
Ni01,28.64895,0.007013333333333333
